Library Element,AIE_VARIANT,UUT_KERNEL,TT_DATA,TT_TWIDDLE,TP_POINT_SIZE,TP_CASC_LEN,TP_NUM_FRAMES,TP_FFT_NIFFT,TP_SHIFT,TP_API,TP_RND,TP_SAT,TP_SSR,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,DATA_MEMORY,PROGRAM_MEMORY
dft,AIE-ML,dft,cint32,cint16,128,1,32,0,0,0,0,0,8,1,1,1,18435,493,10357,494,95,8,664776,1616 1616 1616 1616 1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,128,2,32,0,0,0,0,0,8,1,1,1,10165,928,5621,931,107,16,674136,1552 1600 1600 1552 1600 1552 1600 1552 1552 1600 1600 1552 1600 1552 1600 1552
dft,AIE-ML,dft,cint32,cint16,128,4,32,0,0,0,0,0,8,1,1,1,6037,1661,3074,1667,143,32,692792,1536 1536 1552 1600 1536 1600 1536 1552 1536 1536 1552 1600 1536 1600 1536 1552 1536 1536 1552 1600 1536 1600 1536 1536 1552 1536 1600 1552 1536 1536 1600 1552
dft,AIE-ML,dft,cint32,cint16,128,1,4,0,0,0,0,0,1,1,1,1,24239,61,10386,61,12,1,83097,1632
dft,AIE-ML,dft,cint32,cint16,128,2,4,0,0,0,0,0,1,1,1,1,13105,115,5531,115,14,2,84267,1568 1616
dft,AIE-ML,dft,cint32,cint16,128,4,4,0,0,0,0,0,1,1,1,1,7551,205,3106,206,22,4,86599,1568 1552 1552 1616
dft,AIE-ML,dft,cint32,cint16,128,1,4,0,0,0,0,0,2,1,1,1,11843,122,5218,122,17,2,92466,1632 1632
dft,AIE-ML,dft,cint32,cint16,128,2,4,0,0,0,0,0,2,1,1,1,6540,227,2794,229,23,4,94806,1568 1616 1568 1616
dft,AIE-ML,dft,cint32,cint16,128,4,4,0,0,0,0,0,2,1,1,1,3906,401,1587,403,36,8,99470,1568 1552 1552 1616 1568 1552 1552 1616
dft,AIE-ML,dft,cint32,cint16,128,1,4,0,0,0,0,0,4,1,1,1,5642,240,2634,242,26,4,111204,1632 1632 1632 1632
dft,AIE-ML,dft,cint32,cint16,128,2,4,0,0,0,0,0,4,1,1,1,3261,439,1435,445,37,8,115884,1568 1616 1616 1568 1616 1568 1568 1616
dft,AIE-ML,dft,cint32,cint16,128,4,4,0,0,0,0,0,4,1,1,1,2231,713,899,714,66,16,125212,1568 1552 1552 1568 1616 1552 1616 1552 1568 1552 1552 1568 1616 1552 1616 1552
dft,AIE-ML,dft,cint32,cint16,128,1,4,0,0,0,0,0,8,1,1,1,2492,467,1323,483,44,8,148680,1616 1616 1616 1616 1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,128,2,4,0,0,0,0,0,8,1,1,1,1821,719,825,883,70,16,158040,1536 1584 1584 1536 1584 1536 1584 1536 1584 1536 1536 1584 1584 1536 1584 1536
dft,AIE-ML,dft,cint32,cint16,128,4,4,0,0,0,0,0,8,1,1,1,1090,1519,425,1545,138,32,176696,1520 1520 1536 1584 1520 1584 1520 1520 1536 1520 1584 1536 1520 1520 1584 1536 1520 1520 1536 1584 1520 1584 1520 1536 1520 1520 1536 1584 1520 1584 1520 1536
dft,AIE-ML,dft,cint32,cint16,128,1,8,0,0,0,0,0,1,1,1,1,48309,61,20754,61,13,1,99481,1632
dft,AIE-ML,dft,cint32,cint16,128,2,8,0,0,0,0,0,1,1,1,1,25904,115,11034,116,16,2,100651,1568 1632
dft,AIE-ML,dft,cint32,cint16,128,4,8,0,0,0,0,0,1,1,1,1,14718,206,6178,207,21,4,102983,1568 1552 1552 1632
dft,AIE-ML,dft,cint32,cint16,128,1,8,0,0,0,0,0,2,1,1,1,23506,122,10418,122,17,2,117042,1632 1632
dft,AIE-ML,dft,cint32,cint16,128,2,8,0,0,0,0,0,2,1,1,1,12776,229,5562,230,24,4,119382,1568 1616 1568 1616
dft,AIE-ML,dft,cint32,cint16,128,4,8,0,0,0,0,0,2,1,1,1,7420,406,3139,407,35,8,124046,1568 1552 1552 1616 1568 1552 1552 1616
dft,AIE-ML,dft,cint32,cint16,128,1,8,0,0,0,0,0,4,1,1,1,11096,242,5250,243,28,4,152164,1632 1632 1632 1632
dft,AIE-ML,dft,cint32,cint16,128,2,8,0,0,0,0,0,4,1,1,1,6205,450,2827,453,36,8,156844,1616 1568 1568 1616 1616 1568 1568 1616
dft,AIE-ML,dft,cint32,cint16,128,4,8,0,0,0,0,0,4,1,1,1,3773,786,1629,791,69,16,166172,1568 1552 1552 1568 1616 1552 1616 1552 1568 1552 1552 1568 1616 1552 1616 1552
dft,AIE-ML,dft,cint32,cint16,128,1,8,0,0,0,0,0,8,1,1,1,4744,487,2629,491,48,8,222408,1616 1616 1616 1616 1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,128,2,8,0,0,0,0,0,8,1,1,1,2768,907,1420,916,71,16,231768,1584 1536 1536 1584 1584 1536 1584 1536 1536 1584 1584 1536 1584 1536 1584 1536
dft,AIE-ML,dft,cint32,cint16,128,4,8,0,0,0,0,0,8,1,1,1,1791,1592,795,1618,137,32,250424,1520 1520 1536 1584 1520 1584 1520 1536 1520 1520 1536 1584 1520 1584 1520 1536 1520 1520 1536 1584 1520 1584 1520 1520 1536 1520 1584 1536 1520 1520 1584 1536
dft,AIE-ML,dft,cint32,cint16,32,1,1,0,0,0,0,0,2,1,1,1,390,307,103,388,9,2,7986,1568 1568
dft,AIE-ML,dft,cint32,cint16,32,2,1,0,0,0,0,0,2,1,1,1,408,432,67,597,18,4,10326,1488 1552 1488 1552
dft,AIE-ML,dft,cint32,cint16,32,4,1,0,0,0,0,0,2,1,1,1,512,551,51,784,36,8,14990,1296 1296 1296 1360 1296 1296 1296 1360
dft,AIE-ML,dft,cint32,cint16,32,1,1,0,0,0,0,0,4,1,1,1,349,340,99,439,21,4,11364,1456 1456 1456 1456
dft,AIE-ML,dft,cint32,cint16,32,2,1,0,0,0,0,0,4,1,1,1,445,477,62,655,36,8,16044,1328 1392 1392 1328 1392 1328 1328 1392
dft,AIE-ML,dft,cint32,cint16,32,4,1,0,0,0,0,0,4,1,1,1,542,711,47,851,68,16,25372,1248 1232 1248 1312 1232 1248 1248 1312 1248 1232 1248 1312 1232 1248 1248 1312
dft,AIE-ML,dft,cint32,cint16,32,1,16,0,0,0,0,0,2,1,1,1,3098,382,1585,403,9,2,31026,1600 1600
dft,AIE-ML,dft,cint32,cint16,32,2,16,0,0,0,0,0,2,1,1,1,1993,670,935,684,20,4,33366,1536 1584 1536 1584
dft,AIE-ML,dft,cint32,cint16,32,4,16,0,0,0,0,0,2,1,1,1,1275,1230,482,1327,36,8,38030,1648 1664 1664 1584 1648 1664 1664 1584
dft,AIE-ML,dft,cint32,cint16,32,1,16,0,0,0,0,0,4,1,1,1,2633,460,1376,465,21,4,49764,1504 1504 1504 1504
dft,AIE-ML,dft,cint32,cint16,32,2,16,0,0,0,0,0,4,1,1,1,1265,996,619,1037,38,8,54444,1568 1648 1648 1568 1648 1568 1568 1648
dft,AIE-ML,dft,cint32,cint16,32,4,16,0,0,0,0,0,4,1,1,1,657,2285,264,2424,69,16,63772,1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552
dft,AIE-ML,dft,cint32,cint16,32,1,2,0,0,0,0,0,2,1,1,1,544,324,212,377,9,2,9522,1600 1600
dft,AIE-ML,dft,cint32,cint16,32,2,2,0,0,0,0,0,2,1,1,1,510,512,138,583,19,4,11862,1536 1584 1536 1584
dft,AIE-ML,dft,cint32,cint16,32,4,2,0,0,0,0,0,2,1,1,1,531,761,84,952,36,8,16526,1440 1472 1472 1552 1440 1472 1472 1552
dft,AIE-ML,dft,cint32,cint16,32,1,2,0,0,0,0,0,4,1,1,1,485,376,204,430,21,4,13924,1504 1504 1504 1504
dft,AIE-ML,dft,cint32,cint16,32,2,2,0,0,0,0,0,4,1,1,1,515,547,126,655,37,8,18604,1376 1440 1440 1376 1440 1376 1376 1440
dft,AIE-ML,dft,cint32,cint16,32,4,2,0,0,0,0,0,4,1,1,1,442,955,66,1212,68,16,27932,1344 1328 1344 1408 1328 1344 1344 1408 1344 1328 1344 1408 1328 1344 1344 1408
dft,AIE-ML,dft,cint32,cint16,32,4,32,0,0,0,0,0,1,1,1,1,4832,622,2015,635,18,4,41543,1488 1504 1504 1888
dft,AIE-ML,dft,cint32,cint16,32,1,32,0,0,0,0,0,2,1,1,1,6052,382,3164,404,10,2,55602,1600 1600
dft,AIE-ML,dft,cint32,cint16,32,2,32,0,0,0,0,0,2,1,1,1,3775,685,1848,692,19,4,57942,1536 1584 1536 1584
dft,AIE-ML,dft,cint32,cint16,32,4,32,0,0,0,0,0,2,1,1,1,2389,1239,980,1306,36,8,62606,1648 1664 1664 1584 1648 1664 1664 1584
dft,AIE-ML,dft,cint32,cint16,32,1,32,0,0,0,0,0,4,1,1,1,5812,428,3008,425,21,4,90724,1504 1504 1504 1504
dft,AIE-ML,dft,cint32,cint16,32,2,32,0,0,0,0,0,4,1,1,1,2332,1011,1236,1035,38,8,95404,1648 1568 1568 1648 1648 1568 1568 1648
dft,AIE-ML,dft,cint32,cint16,32,4,32,0,0,0,0,0,4,1,1,1,1007,2485,501,2554,69,16,104732,1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1568 1552 1568 1552 1568
dft,AIE-ML,dft,cint32,cint16,32,1,4,0,0,0,0,0,2,1,1,1,936,377,412,388,9,2,12594,1600 1600
dft,AIE-ML,dft,cint32,cint16,32,2,4,0,0,0,0,0,2,1,1,1,659,592,252,637,19,4,14934,1536 1584 1536 1584
dft,AIE-ML,dft,cint32,cint16,32,4,4,0,0,0,0,0,2,1,1,1,616,948,148,1081,36,8,19598,1648 1664 1664 1584 1648 1664 1664 1584
dft,AIE-ML,dft,cint32,cint16,32,1,4,0,0,0,0,0,4,1,1,1,793,418,357,448,21,4,19044,1504 1504 1504 1504
dft,AIE-ML,dft,cint32,cint16,32,2,4,0,0,0,0,0,4,1,1,1,507,805,184,919,35,8,23724,1568 1648 1648 1568 1648 1568 1568 1648
dft,AIE-ML,dft,cint32,cint16,32,4,4,0,0,0,0,0,4,1,1,1,464,1454,96,1666,68,16,33052,1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552
dft,AIE-ML,dft,cint32,cint16,32,1,8,0,0,0,0,0,2,1,1,1,1693,398,806,397,9,2,18738,1600 1600
dft,AIE-ML,dft,cint32,cint16,32,2,8,0,0,0,0,0,2,1,1,1,1104,641,479,668,20,4,21078,1536 1584 1536 1584
dft,AIE-ML,dft,cint32,cint16,32,4,8,0,0,0,0,0,2,1,1,1,719,1213,240,1333,36,8,25742,1648 1664 1664 1584 1648 1664 1664 1584
dft,AIE-ML,dft,cint32,cint16,32,1,8,0,0,0,0,0,4,1,1,1,1587,412,768,416,19,4,29284,1504 1504 1504 1504
dft,AIE-ML,dft,cint32,cint16,32,2,8,0,0,0,0,0,4,1,1,1,760,924,323,996,38,8,33964,1568 1648 1648 1568 1648 1568 1568 1648
dft,AIE-ML,dft,cint32,cint16,32,4,8,0,0,0,0,0,4,1,1,1,498,1910,161,2119,68,16,43292,1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552 1568 1568 1568 1552
dft,AIE-ML,dft,cint32,cint16,40,1,1,0,0,0,0,0,1,1,1,1,888,136,340,147,6,1,8857,1872
dft,AIE-ML,dft,cint32,cint16,40,2,1,0,0,0,0,0,1,1,1,1,784,217,211,236,10,2,10155,1856 1936
dft,AIE-ML,dft,cint32,cint16,40,4,1,0,0,0,0,0,1,1,1,1,933,291,154,324,18,4,12743,1632 1664 1664 1728
dft,AIE-ML,dft,cint32,cint16,40,1,1,0,0,0,0,0,2,1,1,1,614,189,229,218,10,2,12082,1824 1824
dft,AIE-ML,dft,cint32,cint16,40,2,1,0,0,0,0,0,2,1,1,1,525,363,120,416,18,4,14678,1792 1888 1792 1888
dft,AIE-ML,dft,cint32,cint16,40,4,1,0,0,0,0,0,2,1,1,1,526,519,81,617,36,8,19854,1440 1440 1440 1520 1440 1440 1440 1520
dft,AIE-ML,dft,cint32,cint16,40,1,1,0,0,0,0,0,4,1,1,1,378,320,126,396,22,4,18532,1568 1568 1568 1568
dft,AIE-ML,dft,cint32,cint16,40,2,1,0,0,0,0,0,4,1,1,1,374,500,85,641,35,8,23724,1568 1632 1632 1568 1632 1568 1568 1632
dft,AIE-ML,dft,cint32,cint16,40,4,1,0,0,0,0,0,4,1,1,1,397,677,54,925,68,16,34076,1344 1328 1344 1408 1328 1344 1344 1408 1344 1328 1344 1408 1328 1344 1344 1408
dft,AIE-ML,dft,cint32,cint16,40,1,16,0,0,0,0,0,1,1,1,1,13182,143,5782,138,6,1,28057,1904
dft,AIE-ML,dft,cint32,cint16,40,2,16,0,0,0,0,0,1,1,1,1,7143,251,3160,253,9,2,31275,1888 1968
dft,AIE-ML,dft,cint32,cint16,40,4,16,0,0,0,0,0,1,1,1,1,5608,336,2360,338,18,4,37703,1648 1680 1680 1776
dft,AIE-ML,dft,cint32,cint16,40,1,16,0,0,0,0,0,2,1,1,1,6765,249,3250,246,11,2,42802,1872 1872
dft,AIE-ML,dft,cint32,cint16,40,2,16,0,0,0,0,0,2,1,1,1,3605,469,1687,474,20,4,49238,1856 1920 1856 1920
dft,AIE-ML,dft,cint32,cint16,40,4,16,0,0,0,0,0,2,1,1,1,2827,654,1207,662,36,8,62094,1776 1808 1808 1568 1776 1808 1808 1568
dft,AIE-ML,dft,cint32,cint16,40,1,16,0,0,0,0,0,4,1,1,1,3629,403,1892,422,20,4,72292,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,40,2,16,0,0,0,0,0,4,1,1,1,2349,718,1146,698,38,8,85164,1664 1600 1600 1664 1664 1600 1600 1664
dft,AIE-ML,dft,cint32,cint16,40,4,16,0,0,0,0,0,4,1,1,1,943,1553,476,1684,70,16,110876,1584 1568 1584 1648 1568 1584 1584 1648 1568 1584 1584 1568 1648 1584 1648 1584
dft,AIE-ML,dft,cint32,cint16,40,1,2,0,0,0,0,0,1,1,1,1,1635,142,678,147,6,1,10137,1904
dft,AIE-ML,dft,cint32,cint16,40,2,2,0,0,0,0,0,1,1,1,1,1094,229,416,240,9,2,11563,1888 1968
dft,AIE-ML,dft,cint32,cint16,40,4,2,0,0,0,0,0,1,1,1,1,1284,298,316,316,18,4,14407,1648 1680 1680 1776
dft,AIE-ML,dft,cint32,cint16,40,1,2,0,0,0,0,0,2,1,1,1,1040,227,424,235,9,2,14130,1872 1872
dft,AIE-ML,dft,cint32,cint16,40,2,2,0,0,0,0,0,2,1,1,1,648,398,232,431,18,4,16982,1856 1920 1856 1920
dft,AIE-ML,dft,cint32,cint16,40,4,2,0,0,0,0,0,2,1,1,1,788,540,170,588,36,8,22670,1776 1808 1808 1568 1776 1808 1808 1568
dft,AIE-ML,dft,cint32,cint16,40,1,2,0,0,0,0,0,4,1,1,1,613,352,251,398,21,4,22116,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,40,2,2,0,0,0,0,0,4,1,1,1,467,559,165,653,35,8,27820,1600 1664 1664 1600 1664 1600 1600 1664
dft,AIE-ML,dft,cint32,cint16,40,4,2,0,0,0,0,0,4,1,1,1,432,941,90,1111,68,16,39196,1584 1568 1584 1632 1568 1584 1584 1632 1584 1568 1584 1632 1568 1584 1584 1632
dft,AIE-ML,dft,cint32,cint16,40,1,32,0,0,0,0,0,1,1,1,1,23474,150,10578,151,10,1,48537,1904
dft,AIE-ML,dft,cint32,cint16,40,2,32,0,0,0,0,0,1,1,1,1,14049,253,6296,254,12,2,53803,1888 1984
dft,AIE-ML,dft,cint32,cint16,40,4,32,0,0,0,0,0,1,1,1,1,10808,339,4696,340,20,4,64327,1648 1680 1680 1792
dft,AIE-ML,dft,cint32,cint16,40,1,32,0,0,0,0,0,2,1,1,1,13339,250,6355,251,15,2,75570,1872 1872
dft,AIE-ML,dft,cint32,cint16,40,2,32,0,0,0,0,0,2,1,1,1,6984,474,3351,477,20,4,86102,1856 1920 1856 1920
dft,AIE-ML,dft,cint32,cint16,40,4,32,0,0,0,0,0,2,1,1,1,5260,665,2391,669,36,8,107150,1776 1808 1808 1568 1776 1808 1808 1568
dft,AIE-ML,dft,cint32,cint16,40,1,32,0,0,0,0,0,4,1,1,1,6888,433,3781,423,31,4,129636,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,40,2,32,0,0,0,0,0,4,1,1,1,4403,730,2471,690,36,8,150700,1600 1664 1664 1600 1664 1600 1600 1664
dft,AIE-ML,dft,cint32,cint16,40,4,32,0,0,0,0,0,4,1,1,1,1653,1557,867,1845,72,16,192796,1584 1568 1584 1648 1568 1584 1584 1648 1568 1584 1584 1568 1648 1584 1648 1584
dft,AIE-ML,dft,cint32,cint16,40,1,4,0,0,0,0,0,1,1,1,1,3090,146,1338,149,6,1,12697,1904
dft,AIE-ML,dft,cint32,cint16,40,2,4,0,0,0,0,0,1,1,1,1,1958,241,808,247,9,2,14379,1888 1968
dft,AIE-ML,dft,cint32,cint16,40,4,4,0,0,0,0,0,1,1,1,1,1710,319,608,328,18,4,17735,1648 1680 1680 1776
dft,AIE-ML,dft,cint32,cint16,40,1,4,0,0,0,0,0,2,1,1,1,1867,226,829,241,9,2,18226,1872 1872
dft,AIE-ML,dft,cint32,cint16,40,2,4,0,0,0,0,0,2,1,1,1,1071,434,440,454,19,4,21590,1856 1920 1856 1920
dft,AIE-ML,dft,cint32,cint16,40,4,4,0,0,0,0,0,2,1,1,1,998,599,319,626,36,8,28302,1776 1808 1808 1568 1776 1808 1808 1568
dft,AIE-ML,dft,cint32,cint16,40,1,4,0,0,0,0,0,4,1,1,1,1048,374,487,410,20,4,29284,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,40,2,4,0,0,0,0,0,4,1,1,1,712,645,314,696,36,8,36012,1600 1664 1664 1600 1664 1600 1600 1664
dft,AIE-ML,dft,cint32,cint16,40,4,4,0,0,0,0,0,4,1,1,1,405,1403,126,1587,70,16,49436,1584 1568 1584 1648 1568 1584 1584 1648 1584 1568 1584 1648 1568 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,40,1,8,0,0,0,0,0,1,1,1,1,6112,141,2716,147,6,1,17817,1904
dft,AIE-ML,dft,cint32,cint16,40,2,8,0,0,0,0,0,1,1,1,1,3686,248,1592,251,9,2,20011,1888 1968
dft,AIE-ML,dft,cint32,cint16,40,4,8,0,0,0,0,0,1,1,1,1,3010,330,1192,335,18,4,24391,1648 1680 1680 1776
dft,AIE-ML,dft,cint32,cint16,40,1,8,0,0,0,0,0,2,1,1,1,3969,227,1779,224,9,2,26418,1872 1872
dft,AIE-ML,dft,cint32,cint16,40,2,8,0,0,0,0,0,2,1,1,1,1915,457,855,467,20,4,30806,1856 1920 1856 1920
dft,AIE-ML,dft,cint32,cint16,40,4,8,0,0,0,0,0,2,1,1,1,1612,634,615,650,36,8,39566,1776 1808 1808 1568 1776 1808 1808 1568
dft,AIE-ML,dft,cint32,cint16,40,1,8,0,0,0,0,0,4,1,1,1,1905,395,954,419,21,4,43620,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,40,2,8,0,0,0,0,0,4,1,1,1,1324,620,629,635,35,8,52396,1664 1600 1600 1664 1664 1600 1600 1664
dft,AIE-ML,dft,cint32,cint16,40,4,8,0,0,0,0,0,4,1,1,1,596,1538,242,1652,71,16,69916,1584 1568 1584 1648 1568 1584 1584 1648 1568 1584 1584 1568 1648 1584 1648 1584
dft,AIE-ML,dft,cint32,cint16,48,1,1,0,0,0,0,0,1,1,1,1,1060,135,417,143,7,1,11929,1600
dft,AIE-ML,dft,cint32,cint16,48,2,1,0,0,0,0,0,1,1,1,1,915,222,251,239,10,2,13099,1536 1584
dft,AIE-ML,dft,cint32,cint16,48,4,1,0,0,0,0,0,1,1,1,1,857,333,160,375,18,4,15687,1632 1632 1632 1760
dft,AIE-ML,dft,cint32,cint16,48,1,1,0,0,0,0,0,2,1,1,1,713,209,268,223,10,2,13874,1824 1824
dft,AIE-ML,dft,cint32,cint16,48,2,1,0,0,0,0,0,2,1,1,1,581,372,143,419,18,4,16214,1728 1808 1728 1808
dft,AIE-ML,dft,cint32,cint16,48,4,1,0,0,0,0,0,2,1,1,1,579,592,92,652,36,8,21390,1552 1568 1568 1584 1552 1568 1568 1584
dft,AIE-ML,dft,cint32,cint16,48,1,1,0,0,0,0,0,4,1,1,1,411,345,145,413,19,4,21092,1568 1568 1568 1568
dft,AIE-ML,dft,cint32,cint16,48,2,1,0,0,0,0,0,4,1,1,1,412,545,96,681,35,8,25772,1488 1552 1552 1488 1552 1488 1488 1552
dft,AIE-ML,dft,cint32,cint16,48,4,1,0,0,0,0,0,4,1,1,1,435,750,60,1000,68,16,36124,1376 1376 1376 1440 1376 1376 1376 1440 1376 1376 1376 1440 1376 1376 1376 1440
dft,AIE-ML,dft,cint32,cint16,48,1,16,0,0,0,0,0,1,1,1,1,14579,146,6530,147,7,1,34969,1632
dft,AIE-ML,dft,cint32,cint16,48,2,16,0,0,0,0,0,1,1,1,1,8677,251,3800,252,10,2,36139,1568 1616
dft,AIE-ML,dft,cint32,cint16,48,4,16,0,0,0,0,0,1,1,1,1,5507,403,2362,406,18,4,42567,1680 1664 1664 1792
dft,AIE-ML,dft,cint32,cint16,48,1,16,0,0,0,0,0,2,1,1,1,7901,254,3747,256,12,2,48434,1872 1872
dft,AIE-ML,dft,cint32,cint16,48,2,16,0,0,0,0,0,2,1,1,1,4533,459,2072,463,18,4,50774,1776 1840 1776 1840
dft,AIE-ML,dft,cint32,cint16,48,4,16,0,0,0,0,0,2,1,1,1,2613,819,1160,827,36,8,63630,1600 1584 1584 1648 1600 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,48,1,16,0,0,0,0,0,4,1,1,1,4156,419,2197,436,22,4,82532,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,48,2,16,0,0,0,0,0,4,1,1,1,2719,763,1295,741,38,8,87212,1584 1536 1536 1584 1584 1536 1536 1584
dft,AIE-ML,dft,cint32,cint16,48,4,16,0,0,0,0,0,4,1,1,1,1013,1864,498,1927,70,16,112924,1648 1648 1648 1712 1648 1648 1648 1712 1648 1648 1648 1648 1712 1648 1712 1648
dft,AIE-ML,dft,cint32,cint16,48,1,2,0,0,0,0,0,1,1,1,1,1979,139,832,144,7,1,13465,1632
dft,AIE-ML,dft,cint32,cint16,48,2,2,0,0,0,0,0,1,1,1,1,1288,233,496,241,10,2,14635,1568 1616
dft,AIE-ML,dft,cint32,cint16,48,4,2,0,0,0,0,0,1,1,1,1,1171,359,318,377,18,4,17479,1680 1664 1664 1792
dft,AIE-ML,dft,cint32,cint16,48,1,2,0,0,0,0,0,2,1,1,1,1167,226,493,243,10,2,16178,1872 1872
dft,AIE-ML,dft,cint32,cint16,48,2,2,0,0,0,0,0,2,1,1,1,769,400,280,428,18,4,18518,1776 1840 1776 1840
dft,AIE-ML,dft,cint32,cint16,48,4,2,0,0,0,0,0,2,1,1,1,692,666,168,714,36,8,24206,1600 1584 1584 1648 1600 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,48,1,2,0,0,0,0,0,4,1,1,1,679,373,289,415,20,4,25188,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,48,2,2,0,0,0,0,0,4,1,1,1,518,611,185,697,35,8,29868,1536 1584 1584 1536 1584 1536 1536 1584
dft,AIE-ML,dft,cint32,cint16,48,4,2,0,0,0,0,0,4,1,1,1,456,1000,109,1142,68,16,41244,1648 1600 1648 1696 1600 1648 1648 1696 1648 1600 1648 1696 1600 1648 1648 1696
dft,AIE-ML,dft,cint32,cint16,48,1,32,0,0,0,0,0,1,1,1,1,28982,146,13042,147,11,1,59545,1632
dft,AIE-ML,dft,cint32,cint16,48,2,32,0,0,0,0,0,1,1,1,1,17128,252,7576,253,12,2,60715,1568 1632
dft,AIE-ML,dft,cint32,cint16,48,4,32,0,0,0,0,0,1,1,1,1,10701,407,4699,408,19,4,71239,1680 1664 1664 1808
dft,AIE-ML,dft,cint32,cint16,48,1,32,0,0,0,0,0,2,1,1,1,16088,256,7620,251,14,2,85298,1872 1872
dft,AIE-ML,dft,cint32,cint16,48,2,32,0,0,0,0,0,2,1,1,1,8830,464,4119,466,20,4,87638,1776 1840 1776 1840
dft,AIE-ML,dft,cint32,cint16,48,4,32,0,0,0,0,0,2,1,1,1,4928,831,2297,835,36,8,108686,1600 1584 1584 1648 1600 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,48,1,32,0,0,0,0,0,4,1,1,1,7943,446,4376,449,28,4,148068,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,48,2,32,0,0,0,0,0,4,1,1,1,4838,775,2456,781,39,8,152748,1584 1536 1536 1584 1536 1584 1584 1536
dft,AIE-ML,dft,cint32,cint16,48,4,32,0,0,0,0,0,4,1,1,1,1769,1866,987,1945,71,16,194844,1648 1648 1648 1712 1648 1648 1648 1712 1648 1648 1648 1648 1712 1648 1712 1648
dft,AIE-ML,dft,cint32,cint16,48,1,4,0,0,0,0,0,1,1,1,1,3779,143,1646,145,7,1,16537,1632
dft,AIE-ML,dft,cint32,cint16,48,2,4,0,0,0,0,0,1,1,1,1,2344,243,968,247,10,2,17707,1568 1616
dft,AIE-ML,dft,cint32,cint16,48,4,4,0,0,0,0,0,1,1,1,1,1606,384,610,393,18,4,21063,1680 1664 1664 1792
dft,AIE-ML,dft,cint32,cint16,48,1,4,0,0,0,0,0,2,1,1,1,2403,228,1059,226,9,2,20786,1872 1872
dft,AIE-ML,dft,cint32,cint16,48,2,4,0,0,0,0,0,2,1,1,1,1307,433,536,448,19,4,23126,1776 1840 1776 1840
dft,AIE-ML,dft,cint32,cint16,48,4,4,0,0,0,0,0,2,1,1,1,875,750,308,779,36,8,29838,1600 1584 1584 1648 1600 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,48,1,4,0,0,0,0,0,4,1,1,1,1179,393,563,426,20,4,33380,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,48,2,4,0,0,0,0,0,4,1,1,1,807,693,355,740,36,8,38060,1536 1584 1584 1536 1584 1536 1536 1584
dft,AIE-ML,dft,cint32,cint16,48,4,4,0,0,0,0,0,4,1,1,1,450,1500,143,1678,70,16,51484,1648 1648 1648 1712 1648 1648 1648 1712 1648 1648 1648 1712 1648 1648 1648 1712
dft,AIE-ML,dft,cint32,cint16,48,1,8,0,0,0,0,0,1,1,1,1,7380,145,3274,146,7,1,22681,1632
dft,AIE-ML,dft,cint32,cint16,48,2,8,0,0,0,0,0,1,1,1,1,4456,248,1912,251,10,2,23851,1568 1616
dft,AIE-ML,dft,cint32,cint16,48,4,8,0,0,0,0,0,1,1,1,1,2906,397,1194,402,18,4,28231,1680 1664 1664 1792
dft,AIE-ML,dft,cint32,cint16,48,1,8,0,0,0,0,0,2,1,1,1,4625,232,2103,228,9,2,30002,1872 1872
dft,AIE-ML,dft,cint32,cint16,48,2,8,0,0,0,0,0,2,1,1,1,2382,449,1048,458,18,4,32342,1776 1840 1776 1840
dft,AIE-ML,dft,cint32,cint16,48,4,8,0,0,0,0,0,2,1,1,1,1455,795,592,810,36,8,41102,1600 1584 1584 1648 1600 1584 1584 1648
dft,AIE-ML,dft,cint32,cint16,48,1,8,0,0,0,0,0,4,1,1,1,2168,412,1106,433,21,4,49764,1616 1616 1616 1616
dft,AIE-ML,dft,cint32,cint16,48,2,8,0,0,0,0,0,4,1,1,1,1510,670,705,680,35,8,54444,1584 1536 1536 1584 1584 1536 1536 1584
