Library Element,Test Name,AIE_VARIANT,UUT_KERNEL,T_DATA_A,T_DATA_B,DATA_OUT_TYPE,P_DIM_A,P_DIM_AB,P_DIM_B,P_SHIFT,P_ROUND_MODE,P_SAT_MODE,P_DIM_A_LEADING,P_DIM_B_LEADING,P_DIM_OUT_LEADING,P_ADD_TILING_A,P_ADD_TILING_B,P_ADD_DETILING_OUT,P_INPUT_WINDOW_VSIZE_A,P_INPUT_WINDOW_VSIZE_B,P_CASC_LEN,UUT_SSR,SINGLE_BUF,COMPILE,SIM,FUNC,Latency (ns),Throughput (MSa/s),cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_mult,test_8311_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,10,84,46,16,0,0,1,1,0,0,0,0,840,3864,2,1,0,1,1,1,15470,86,6622,86 MSa/s,10,2,2,4,56079,1728 1826
matrix_mult,test_8312_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,3052,112,12,16,0,0,0,1,1,0,0,0,341824,1344,8,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_8314_aie1_hw_qor,AIE,matrix_mult,int16,int32,int32,488,300,12,16,0,0,1,0,1,0,0,0,146400,3600,5,2,0,1,1,1,31837,296,16017,457 MSa/s,74,10,10,20,419072,1656 1704 1704 1704 1812 1656 1704 1704 1704 1812
matrix_mult,test_8316_aie1_hw_qor,AIE,matrix_mult,int32,cint16,cint32,12,24,416,16,0,0,0,1,0,0,0,0,288,9984,6,3,0,1,1,1,19808,1870,3130,1994 MSa/s,87,18,18,30,361107,1714 1818 1818 1818 1818 1882 1714 1818 1818 1818 1818 1882 1714 1818 1818 1818 1818 1882
matrix_mult,test_8317_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,540,48,4,0,0,0,0,0,0,0,0,0,25920,192,6,1,0,1,1,1,29389,132,15981,168 MSa/s,37,6,6,13,138662,2362 2746 2746 2746 2746 2716
matrix_mult,test_8320_aie1_hw_qor,AIE,matrix_mult,int16,int32,int32,9744,72,10,16,0,0,1,1,0,0,0,0,701568,720,4,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_8325_aie1_hw_qor,AIE,matrix_mult,cint32,int16,cint32,84,16,84,16,0,0,0,0,0,0,0,0,1344,1344,1,3,0,1,1,1,28067,756,7150,1233 MSa/s,21,3,3,6,100635,1948 1948 1948
matrix_mult,test_8328_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,11940,16,6,16,0,0,0,1,1,0,0,0,191040,96,4,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_8330_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,36,3996,4,16,0,0,0,0,0,0,0,0,143856,15984,9,6,0,default,default,default,,,,,,,,,,
matrix_mult,test_8332_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,20,52,1712,0,0,0,1,0,0,0,0,0,1040,89024,13,10,0,default,default,default,,,,,,,,,,
matrix_mult,test_8333_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,2,16,52,0,0,0,1,1,0,0,0,0,32,832,4,1,0,1,1,1,4106,309,291,446 MSa/s,18,4,4,8,24986,1710 1760 1760 1820
matrix_mult,test_8337_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,4,7876,4,16,0,0,0,0,1,0,0,0,31504,31504,11,1,0,1,1,1,32418,2,4696,4 MSa/s,90,11,11,23,528325,1660 1692 1692 1692 1692 1692 1692 1692 1692 1692 1808
matrix_mult,test_8338_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,300,182,140,16,0,0,0,0,1,0,0,0,54600,25480,13,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_8339_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,812,112,2,16,0,0,1,0,1,0,0,0,90944,224,14,1,0,1,1,1,15685,158,6335,320 MSa/s,99,14,14,28,423895,1606 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1728
matrix_mult,test_8340_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,12,804,2,0,0,0,1,0,1,0,0,0,9648,1608,3,2,0,1,1,1,4894,9,2754,10 MSa/s,46,6,6,14,195112,1698 1730 1810 1698 1730 1810
matrix_mult,test_8342_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,14720,2,4,0,0,0,0,0,1,0,0,0,29440,8,1,16,0,1,1,1,31584,5128,6960,10574 MSa/s,144,16,16,32,983120,2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348 2348
matrix_mult,test_8344_aie1_hw_qor,AIE,matrix_mult,cint16,int32,cint32,60,28,784,16,0,0,1,0,1,0,0,0,1680,21952,7,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_8346_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,64,28,16,16,0,0,0,0,1,0,0,0,1792,448,1,1,0,1,1,1,17144,154,8242,155 MSa/s,9,1,1,3,50825,1930
matrix_mult,test_8347_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,44,12,636,0,0,0,0,1,1,0,0,0,528,7632,3,11,0,1,1,0,69091,2029,12124,2885 MSa/s,220,33,33,78,984423,2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454 2690 2374 2454
matrix_mult,test_8349_aie1_hw_qor,AIE,matrix_mult,float,float,float,216,360,72,0,0,0,1,1,1,0,0,0,77760,25920,10,2,0,1,1,1,128974,356,53963,360 MSa/s,188,20,20,42,1147748,1896 1928 1928 1928 1928 1928 1928 1928 1928 1948 1896 1928 1928 1928 1928 1928 1928 1928 1928 1948
matrix_mult,test_8351_aie1_hw_qor,AIE,matrix_mult,cint16,cint32,cint32,28,4,180,16,0,0,1,1,0,0,0,0,112,720,1,7,0,1,1,1,9222,3829,1582,3982 MSa/s,49,7,7,14,177471,2398 2398 2398 2398 2398 2398 2398
matrix_mult,test_8352_aie1_hw_qor,AIE,matrix_mult,cint16,cint32,cint32,24,6750,8,16,0,0,1,1,0,0,0,0,162000,54000,15,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_8356_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,6084,8,4,0,0,0,0,1,0,0,0,0,48672,32,1,6,0,1,1,1,49680,867,26908,1130 MSa/s,66,6,6,18,407088,2312 2312 2312 2312 2312 2312
matrix_mult,test_8368_aie1_hw_qor,AIE,matrix_mult,cint16,int16,cint16,504,256,128,16,0,0,1,1,1,0,0,0,129024,32768,2,14,0,1,1,1,90491,1373,50511,1596 MSa/s,266,28,28,84,1752786,1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650 1726 1650
matrix_mult,test_8376_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,116,128,16,0,0,0,1,1,0,0,0,0,14848,2048,4,1,0,1,1,1,52064,64,28432,81 MSa/s,31,4,4,8,174618,2254 2302 2302 2440
matrix_mult,test_8378_aie1_hw_qor,AIE,matrix_mult,int16,cint16,cint32,3432,76,8,16,0,0,0,0,1,0,0,0,260832,608,2,13,0,1,1,1,15654,2813,7152,4798 MSa/s,169,26,26,52,861302,1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874 1794 1874
matrix_mult,test_8383_aie1_hw_qor,AIE,matrix_mult,int32,cint16,cint32,3288,8,4,16,0,0,0,1,0,0,0,0,26304,32,1,6,0,1,1,1,9599,2019,3724,4414 MSa/s,42,6,6,12,225078,1906 1906 1906 1906 1906 1906
matrix_mult,test_8389_aie1_hw_qor,AIE,matrix_mult,int16,cint32,cint32,154,40,10,16,0,0,1,0,0,0,0,0,6160,400,2,1,0,1,1,1,28224,157,12183,158 MSa/s,13,2,2,5,60047,1730 1826
matrix_mult,test_8392_aie1_hw_qor,AIE,matrix_mult,int16,cint32,cint32,574,480,20,16,0,0,1,0,1,0,0,0,275520,9600,5,7,0,1,1,1,76735,434,33025,434 MSa/s,343,35,35,106,2437351,1820 1788 1894 1820 1852 1820 1772 1894 1852 1820 1852 1804 1910 1820 1852 1852 1788 1926 1820 1820 1852 1788 1894 1820 1852 1852 1804 1910 1852 1820 1852 1772 1910 1820 1852
matrix_mult,test_8396_aie1_hw_qor,AIE,matrix_mult,float,float,float,872,4,8,0,0,0,1,1,1,0,0,0,3488,32,1,2,0,1,1,1,10899,1713,5027,1734 MSa/s,16,2,2,4,89098,2012 2012
matrix_mult,test_8401_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,8580,64,4,0,0,0,1,0,1,0,0,0,549120,256,8,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_8412_aie1_hw_qor,AIE,matrix_mult,int16,cint16,cint32,16,272,20,16,0,0,0,0,1,0,0,0,4352,5440,1,2,0,1,1,1,19175,48,2842,140 MSa/s,14,2,2,4,70416,1844 1844
matrix_mult,test_8413_aie1_hw_qor,AIE,matrix_mult,cint16,cint32,cint32,268,2,28,16,0,0,0,0,0,0,0,0,536,56,1,2,0,1,1,1,24590,910,2765,3392 MSa/s,16,2,2,4,70482,1722 1722
matrix_mult,test_8415_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,24,8,28,16,0,0,0,0,0,0,0,0,192,224,4,1,0,1,1,1,3642,562,1445,581 MSa/s,21,4,4,8,26139,2002 1988 1988 2072
matrix_mult,test_8419_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,2528,100,4,16,0,0,1,1,1,0,0,0,252800,400,5,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_8428_aie1_hw_qor,AIE,matrix_mult,cint32,int32,cint32,16,6,1882,16,0,0,1,1,1,0,0,0,96,11292,3,8,0,1,1,1,117983,3063,11770,3197 MSa/s,184,24,24,48,1017512,1642 1632 1630 1642 1632 1630 1642 1632 1630 1642 1632 1630 1642 1632 1630 1642 1632 1630 1642 1632 1630 1642 1632 1630
matrix_mult,test_8429_aie1_hw_qor,AIE,matrix_mult,cint16,int16,cint16,136,8,50,16,0,0,1,1,1,0,0,0,1088,400,1,1,0,1,1,1,26058,759,4354,1952 MSa/s,9,1,1,3,39689,1974
matrix_mult,test_8431_aie1_hw_qor,AIE,matrix_mult,cint16,int32,cint32,4680,8,4,16,0,0,0,1,0,0,0,0,37440,32,1,15,0,1,1,1,3917,9360,2175,10758 MSa/s,135,15,15,30,635655,2450 2450 2450 2450 2450 2450 2450 2450 2450 2450 2450 2450 2450 2450 2450
matrix_mult,test_8435_aie1_hw_qor,AIE,matrix_mult,int16,int32,int32,1852,112,4,16,0,0,1,1,1,0,0,0,207424,448,14,1,0,1,1,1,27013,453,13005,712 MSa/s,100,14,14,29,478614,1600 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1688
matrix_mult,test_8438_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,28,112,236,16,0,0,0,1,1,0,0,0,3136,26432,14,1,0,1,1,1,34153,582,13742,601 MSa/s,64,14,14,20,293553,1886 1952 1952 1952 1952 1952 1952 1952 1952 1952 1952 1952 1952 1962
matrix_mult,test_8439_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,16,10,148,16,0,0,0,1,0,0,0,0,160,1480,1,2,0,1,1,1,10989,650,4501,657 MSa/s,18,2,2,4,90898,2108 2108
matrix_mult,test_8440_aie1_hw_qor,AIE,matrix_mult,float,float,float,176,4,372,0,0,0,0,0,0,0,0,0,704,1488,1,11,0,1,1,1,38991,6713,6207,13185 MSa/s,77,11,11,22,425271,2246 2246 2246 2246 2246 2246 2246 2246 2246 2246 2246
matrix_mult,test_8441_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,16,12,1424,0,0,0,1,0,1,0,0,0,192,17088,3,8,0,1,1,1,54192,2945,3946,7217 MSa/s,168,24,24,56,790688,1602 1594 1622 1602 1594 1622 1602 1594 1622 1602 1594 1622 1602 1594 1622 1602 1594 1622 1602 1594 1622 1602 1594 1622
matrix_mult,test_8443_aie1_hw_qor,AIE,matrix_mult,int16,int16,int32,912,16,12,16,0,0,1,1,1,0,0,0,14592,192,1,6,0,1,1,1,4052,6640,1998,6846 MSa/s,42,6,6,12,163620,1888 1888 1888 1888 1888 1888
matrix_mult,test_8444_aie1_hw_qor,AIE,matrix_mult,cint32,int32,cint32,4,4,212,16,0,0,0,0,1,0,0,0,16,848,1,1,0,1,1,1,7459,622,878,1207 MSa/s,7,1,1,2,22793,1900
matrix_mult,test_8468_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,21648,28,2,16,0,0,0,1,1,0,0,0,606144,56,7,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_8470_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,32,64,1644,0,0,0,0,1,1,0,0,0,2048,105216,16,16,0,default,default,default,,,,,,,,,,
matrix_mult,test_8472_aie1_hw_qor,AIE,matrix_mult,float,float,float,40,144,8,0,0,0,0,0,0,0,0,0,5760,1152,6,5,0,1,1,1,1848,831,479,835 MSa/s,145,30,30,65,167830,2376 2472 2328 2376 2376 2376 2376 2472 2328 2376 2376 2376 2376 2472 2328 2376 2376 2376 2376 2472 2328 2376 2376 2376 2376 2472 2328 2376 2376 2376
matrix_mult,test_8477_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,36,6,480,0,0,0,1,0,1,0,0,0,216,2880,1,9,0,1,1,1,44752,1544,8190,2637 MSa/s,72,9,9,18,509229,2702 2702 2702 2702 2702 2702 2702 2702 2702
matrix_mult,test_8479_aie1_hw_qor,AIE,matrix_mult,int32,int16,int32,1248,8,4,16,0,0,1,0,0,0,0,0,9984,32,2,1,0,1,1,1,9435,748,3315,1882 MSa/s,15,2,2,5,64399,1658 1716
matrix_mult,test_8481_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,2856,28,4,16,0,0,1,0,0,0,0,0,79968,112,7,7,0,default,default,default,,,,,,,,,,
matrix_mult,test_8482_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,4,8,76,0,0,0,0,0,0,0,0,0,32,608,1,2,0,1,1,1,6845,311,720,527 MSa/s,14,2,2,4,29456,2162 2162
matrix_mult,test_8483_aie1_hw_qor,AIE,matrix_mult,float,float,float,40,104,56,0,0,0,0,1,1,0,0,0,4160,5824,1,1,0,1,1,1,91221,47,53183,52 MSa/s,11,1,1,4,60293,2312
matrix_mult,test_8485_aie1_hw_qor,AIE,matrix_mult,cint32,int16,cint32,7060,40,4,16,0,0,0,0,1,0,0,0,282400,160,10,10,0,default,default,default,,,,,,,,,,
matrix_mult,test_8488_aie1_hw_qor,AIE,matrix_mult,int16,int32,int32,16,12,216,16,0,0,0,0,1,0,0,0,192,2592,2,4,0,1,1,1,9386,3323,640,6750 MSa/s,44,8,8,16,128824,1676 1794 1676 1794 1676 1794 1676 1794
matrix_mult,test_8491_aie1_hw_qor,AIE,matrix_mult,cint32,int32,cint32,144,152,4,16,0,0,1,0,0,0,0,0,21888,608,1,8,0,1,1,1,9155,85,2898,248 MSa/s,56,8,8,16,240712,1754 1754 1754 1754 1754 1754 1754 1754
matrix_mult,test_8496_aie1_hw_qor,AIE,matrix_mult,int16,int16,int16,1488,160,124,16,0,0,1,0,1,0,0,0,238080,19840,8,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_8498_aie1_hw_qor,AIE,matrix_mult,cint16,int32,cint32,8536,104,4,16,0,0,0,1,0,0,0,0,887744,416,13,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_8504_aie1_hw_qor,AIE,matrix_mult,float,float,float,2256,280,26,0,0,0,1,1,1,0,0,0,631680,7280,10,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_8507_aie1_hw_qor,AIE,matrix_mult,cint16,cint16,cint16,1000,312,14,16,0,0,1,0,1,0,0,0,312000,4368,13,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_8509_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,2,520,12,16,0,0,0,0,0,0,0,0,1040,6240,2,1,0,1,1,1,22810,3,3257,9 MSa/s,16,2,2,5,71309,1688 1836
matrix_mult,test_8513_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,10,4,86,0,0,0,1,1,1,0,0,0,40,344,1,5,0,1,1,1,6114,1555,369,2913 MSa/s,35,5,5,10,53800,1738 1738 1738 1738 1738
matrix_mult,test_8514_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,12,44,808,0,0,0,0,0,1,0,0,0,528,35552,11,3,0,1,1,1,101277,671,11568,1047 MSa/s,232,33,33,65,1015500,2226 2132 2132 2132 2132 2132 2132 2132 2132 2132 2148 2226 2132 2132 2132 2132 2132 2132 2132 2132 2132 2148 2226 2132 2132 2132 2132 2132 2132 2132 2132 2132 2148
matrix_mult,test_8519_aie1_hw_qor,AIE,matrix_mult,cint16,cint16,cint32,416,552,88,16,0,0,1,1,1,0,0,0,229632,48576,6,13,0,default,default,default,,,,,,,,,,
matrix_mult,test_8522_aie1_hw_qor,AIE,matrix_mult,cint16,cint32,cint32,8,4,34,16,0,0,1,1,0,0,0,0,32,136,2,1,0,1,1,1,3558,553,575,591 MSa/s,8,2,2,4,11151,1950 2034
matrix_mult,test_8526_aie1_hw_qor,AIE,matrix_mult,int32,cint16,cint32,20,124,20,16,0,0,1,1,0,0,0,0,2480,2480,1,1,0,1,1,1,16163,66,7464,66 MSa/s,11,1,1,3,48265,1914
matrix_mult,test_8530_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,4256,4,8,16,0,0,0,1,1,0,0,0,17024,32,1,14,0,1,1,1,5570,17442,1655,25716 MSa/s,112,14,14,28,442750,2314 2314 2314 2314 2314 2314 2314 2314 2314 2314 2314 2314 2314 2314
matrix_mult,test_8531_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,2756,2,4,0,0,0,0,0,1,0,0,0,5512,8,1,13,0,1,1,1,3667,7752,1716,8030 MSa/s,91,13,13,26,297921,1980 1980 1980 1980 1980 1980 1980 1980 1980 1980 1980 1980 1980
matrix_mult,test_8532_aie1_hw_qor,AIE,matrix_mult,cint32,int32,cint32,884,600,24,16,0,0,1,1,0,0,0,0,530400,14400,10,13,0,default,default,default,,,,,,,,,,
matrix_mult,test_8536_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,3696,48,4,0,0,0,1,0,1,0,0,0,177408,192,12,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_8539_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,2,220,12,0,0,0,1,1,0,0,0,0,440,2640,1,1,0,1,1,1,18995,3,2713,11 MSa/s,8,1,1,3,27464,1932
matrix_mult,test_8540_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,336,32,138,0,0,0,1,0,1,0,0,0,10752,4416,8,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_8548_aie1_hw_qor,AIE,matrix_mult,float,float,float,36,48,948,0,0,0,0,0,1,0,0,0,1728,45504,6,9,0,default,default,default,,,,,,,,,,
matrix_mult,test_8551_aie1_hw_qor,AIE,matrix_mult,cint16,cint16,cint32,2220,4,4,16,0,0,1,1,0,0,0,0,8880,16,1,3,0,1,1,1,22256,1085,4274,2597 MSa/s,24,3,3,6,149019,1716 1716 1716
matrix_mult,test_8553_aie1_hw_qor,AIE,matrix_mult,int32,cint16,cint32,21216,4,2,16,0,0,1,0,1,0,0,0,84864,8,1,12,0,1,1,1,14662,4192,5544,9567 MSa/s,108,12,12,24,705900,1668 1668 1668 1668 1668 1668 1668 1668 1668 1668 1668 1668
matrix_mult,test_8556_aie1_hw_qor,AIE,matrix_mult,cint16,cint16,cint16,14944,4,4,16,0,0,0,1,0,0,0,0,59776,16,1,8,0,1,1,1,22579,4197,10293,7259 MSa/s,72,8,8,16,496712,1604 1604 1604 1604 1604 1604 1604 1604
matrix_mult,test_8557_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,36,128,152,16,0,0,1,0,0,0,0,0,4608,19456,8,9,0,default,default,default,,,,,,,,,,
matrix_mult,test_8558_aie1_hw_qor,AIE,matrix_mult,cint16,int16,cint32,192,16,238,16,0,0,0,0,1,0,0,0,3072,3808,2,12,0,1,1,1,24451,5781,9606,5946 MSa/s,156,24,24,48,625332,1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096 1994 2096
matrix_mult,test_8564_aie1_hw_qor,AIE,matrix_mult,cint32,int32,cint32,4,48,2,16,0,0,1,1,0,0,0,0,192,96,2,1,0,1,1,1,376,50,129,77 MSa/s,9,2,2,4,8335,1664 1774
matrix_mult,test_8566_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,24,3072,40,0,0,0,1,0,1,0,0,0,73728,122880,16,6,0,default,default,default,,,,,,,,,,
matrix_mult,test_8567_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,28,4,124,16,0,0,1,1,0,0,0,0,112,496,2,1,0,1,1,1,21242,490,8372,518 MSa/s,13,2,2,4,37903,1726 1854
matrix_mult,test_8575_aie1_hw_qor,AIE,matrix_mult,int16,int16,int32,72,8,36,16,0,0,1,1,0,0,0,0,576,288,1,2,0,1,1,1,3671,2485,553,5858 MSa/s,14,2,2,4,29708,1824 1824
matrix_mult,test_8577_aie1_hw_qor,AIE,matrix_mult,int32,int32,int32,988,8,56,16,0,0,0,0,1,0,0,0,7904,448,2,13,0,1,1,1,19158,8596,7732,18418 MSa/s,143,26,26,52,387933,1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778 1766 1778
matrix_mult,test_8579_aie1_hw_qor,AIE,matrix_mult,int16,cint32,cint32,6,16,10,16,0,0,0,0,1,0,0,0,96,160,4,1,0,1,1,1,1301,382,149,503 MSa/s,19,4,4,6,12635,1652 1678 1678 1820
matrix_mult,test_8580_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,364,118,12,16,0,0,0,1,1,0,0,0,42952,1416,1,14,0,1,1,1,35677,215,19142,285 MSa/s,112,14,14,28,761236,1832 1832 1832 1832 1832 1832 1832 1832 1832 1832 1832 1832 1832 1832
matrix_mult,test_8582_aie1_hw_qor,AIE,matrix_mult,int16,int16,int32,1860,4,20,16,0,0,0,0,0,0,0,0,7440,80,1,5,0,1,1,1,24614,4440,2998,15510 MSa/s,40,5,5,10,191070,1698 1698 1698 1698 1698
matrix_mult,test_8584_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,1358,4,8,16,0,0,1,1,0,0,0,0,5432,32,2,7,0,1,1,1,8682,4363,2841,4780 MSa/s,98,14,14,28,251433,1834 2112 1834 2112 1834 2112 1834 2112 1834 2112 1834 2112 1834 2112
matrix_mult,test_8587_aie1_hw_qor,AIE,matrix_mult,float,float,float,1476,104,4,0,0,0,1,1,0,0,0,0,153504,416,13,9,0,default,default,default,,,,,,,,,,
matrix_mult,test_8596_aie1_hw_qor,AIE,matrix_mult,cfloat,cfloat,cfloat,4708,8,4,0,0,0,0,1,0,0,0,0,37664,32,4,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_8597_aie1_hw_qor,AIE,matrix_mult,int16,cint16,cint16,24,4,1016,16,0,0,1,1,0,0,0,0,96,4064,2,3,0,1,1,1,98120,2982,9664,3153 MSa/s,39,6,6,12,208554,1662 1734 1662 1734 1662 1734
matrix_mult,test_8598_aie1_hw_qor,AIE,matrix_mult,float,float,float,8,12,8,0,0,0,0,0,0,0,0,0,96,96,3,1,0,1,1,1,739,463,121,661 MSa/s,15,3,3,6,9359,2176 2142 2186
matrix_mult,test_8600_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,196,1140,8,16,0,0,1,1,1,0,0,0,223440,9120,15,7,0,default,default,default,,,,,,,,,,
matrix_mult,test_8602_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,520,16,102,0,0,0,1,0,0,0,0,0,8320,1632,1,13,0,1,1,1,115261,1375,40013,1656 MSa/s,143,13,13,39,862056,2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046
matrix_mult,test_8606_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,28,4,54,0,0,0,1,1,0,0,0,0,112,216,1,1,0,1,1,1,9384,478,3889,485 MSa/s,9,1,1,3,30152,1910
matrix_mult,test_8610_aie1_hw_qor,AIE,matrix_mult,int16,int32,int32,12,64,170,16,0,0,1,1,1,0,0,0,768,10880,8,1,0,1,1,1,19992,410,6169,413 MSa/s,38,8,8,15,123890,1694 1726 1726 1726 1726 1726 1726 1822
matrix_mult,test_8612_aie1_hw_qor,AIE,matrix_mult,cint32,cint16,cint32,608,24,22,16,0,0,1,1,0,0,0,0,14592,528,4,4,0,1,1,1,31250,1231,13115,1274 MSa/s,92,16,16,32,392300,1990 2020 2020 2054 1990 2020 2020 2054 1990 2020 2020 2054 1990 2020 2020 2054
matrix_mult,test_8613_aie1_hw_qor,AIE,matrix_mult,int16,int16,int32,88,12,80,16,0,0,1,1,1,0,0,0,1056,960,1,1,0,1,1,1,23525,884,2872,3064 MSa/s,9,1,1,3,38406,2152
matrix_mult,test_8616_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,16,16,36,16,0,0,1,1,0,0,0,0,256,576,8,2,0,1,1,1,3467,1228,520,1384 MSa/s,78,16,16,26,64614,1904 1956 1956 1956 1956 1956 1956 1988 1904 1956 1956 1956 1956 1956 1956 1988
matrix_mult,test_8622_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,4,336,84,16,0,0,0,0,1,0,0,0,1344,28224,8,1,0,1,1,1,27544,37,4076,103 MSa/s,55,8,8,17,259379,1878 1854 1854 1854 1854 1854 1854 1952
matrix_mult,test_8624_aie1_hw_qor,AIE,matrix_mult,int32,cint32,cint32,504,64,24,16,0,0,0,0,1,0,0,0,32256,1536,1,9,0,1,1,1,53556,644,23413,645 MSa/s,117,9,9,36,692433,2004 2004 2004 2004 2004 2004 2004 2004 2004
matrix_mult,test_8629_aie1_hw_qor,AIE,matrix_mult,cint16,cint32,cint32,356,60,2,16,0,0,1,0,1,0,0,0,21360,120,3,1,0,1,1,1,13774,73,4922,180 MSa/s,22,3,3,7,105301,1606 1638 1728
matrix_mult,test_8635_aie1_hw_qor,AIE,matrix_mult,cint32,cint32,cint32,1496,2,28,16,0,0,0,0,1,0,0,0,2992,56,1,11,0,1,1,1,28327,4381,4302,12171 MSa/s,88,11,11,22,416834,1836 1836 1836 1836 1836 1836 1836 1836 1836 1836 1836
matrix_mult,test_8639_aie1_hw_qor,AIE,matrix_mult,float,cfloat,cfloat,4872,128,8,0,0,0,0,1,1,0,0,0,623616,1024,16,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_8641_aie1_hw_qor,AIE,matrix_mult,cfloat,float,cfloat,72,272,40,0,0,0,1,0,1,0,0,0,19584,10880,2,3,0,1,1,1,101621,54,59732,60 MSa/s,54,6,6,18,347946,2392 2238 2392 2238 2392 2238
matrix_mult,test_8643_aie1_hw_qor,AIE,matrix_mult,float,float,float,532,104,100,0,0,0,0,1,0,0,0,0,55328,10400,13,7,0,default,default,default,,,,,,,,,,
