UUT_KERNEL,DATA_A,DATA_B,DIM_A,DIM_B,DIM_A_LEADING,SHIFT,ROUND_MODE,SAT_MODE,NUM_FRAMES,CASC_LEN,UUT_SSR,USE_MATRIX_RELOAD,API_IO,DUAL_IP,NUM_OUTPUTS,AIE_VARIANT,SINGLE_BUF,COMPILE,SIM,FUNC,Latency_last (ns),Throughput_last (MSa/s),Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_vector_mul,float,cfloat,352,28,1,0,0,0,15,7,11,0,0,0,1,1,,1,1,1,5595.0,83619.0,3494.4,5537.6,83579.58,1758.53,2171.0,85161.29,351.0,77.0,77.0,143.0,1512060.0,1858 1978 1858 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1978 1858 1962 1858 1858 1858 1978 1858 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1914 1978 1858 1962 1914 1914 1858 1978 1914 1914 1914 1898 1914 1914 1914 1914 1914 1914 1914 1914 1978 1842 1946 1914 1914 1898 1914 1914 1826 1914 1914 1914 1914 1914 1914 1978 1978
matrix_vector_mul,cint32,cint16,12,880,1,0,0,0,4,2,3,0,0,0,1,22,,1,1,1,44664.0,2822.0,16011.2,44501.82,2820.83,14964.8,4752.0,11111.11,60.0,6.0,6.0,12.0,436512.0,964 1046 964 1046 964 1046
matrix_vector_mul,int16,cint32,32,104,1,0,0,0,33,13,2,0,0,0,1,22,,1,1,1,8686.0,40495.0,4840.0,8663.5,40495.57,2708.5,3384.0,40567.37,175.0,26.0,26.0,50.0,623874.0,1006 1006 1006 1006 1006 1006 1064 1004 1006 1006 1006 1006 1006 1006 1006 1006 1006 1006 1006 1064 1004 1006 1006 1006 1006 1006
matrix_vector_mul,int32,cint16,56,40,1,0,0,0,3,1,1,0,0,0,1,1,,1,1,1,21605.0,931.0,7252.8,21595.65,931.6,7204.3,2257.0,3721.75,9.0,1.0,1.0,3.0,32748.0,2196
matrix_vector_mul,cfloat,float,28,16,1,0,0,0,15,1,1,0,0,0,1,22,,1,1,1,230950.0,87.0,77120.0,230935.65,87.26,76996.43,82869.0,101.36,12.0,1.0,1.0,3.0,64880.0,2452
matrix_vector_mul,int16,cint32,64,16,1,0,0,0,31,2,4,0,0,0,1,22,,1,1,1,7435.0,12448.0,4209.6,7435.56,12446.67,2550.53,3157.0,12568.89,40.0,8.0,8.0,16.0,208280.0,1004 1064 1004 1064 1004 1064 1004 1064
matrix_vector_mul,float,cfloat,72,56,1,0,0,0,11,2,9,0,0,0,1,22,,1,1,0,39008.0,3493.0,15873.6,39052.22,3490.77,12696.8,15933.0,3479.57,135.0,18.0,18.0,49.0,500841.0,1694 1642 1694 1642 1694 1642 1694 1642 1694 1642 1694 1642 1694 1642 1694 1642 1694 1642
matrix_vector_mul,cint16,int16,384,96,1,0,0,0,5,6,4,1,0,0,1,22,,1,1,1,9570.0,99150.0,2206.4,9738.13,99188.2,1858.4,2311.0,99783.45,268.0,24.0,24.0,48.0,1551040.0,1322 1366 1306 1322 1322 1322 1322 1366 1306 1322 1322 1322 1322 1366 1306 1322 1322 1322 1322 1366 1306 1322 1322 1322
matrix_vector_mul,int32,int32,32,24,1,0,0,0,96,3,2,0,0,0,1,2,,1,1,1,74637.0,2967.0,25004.8,74522.62,2959.89,24828.92,18818.0,4897.43,58.0,6.0,6.0,12.0,369502.0,1344 1376 1440 1344 1376 1440
matrix_vector_mul,float,float,880,624,1,0,0,0,1,6,10,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int16,560,16,1,0,0,0,4,1,5,1,1,1,2,1,,1,1,1,3419.0,37805.0,97.6,3460.93,37846.98,946.66,1140.0,39332.74,30.0,5.0,5.0,11.0,154490.0,2684 2684 2684 2684 2684
matrix_vector_mul,cint32,int16,260,160,1,0,0,0,2,5,5,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,20,56,1,0,0,0,32,1,5,0,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,32,20,1,0,0,0,10,5,1,0,0,0,1,1,,1,1,1,6225.0,3118.0,3056.0,6225.6,3120.12,2051.19,1167.0,6855.18,34.0,5.0,5.0,10.0,121811.0,1844 1860 1860 1860 1940
matrix_vector_mul,int16,int16,192,32,1,0,0,0,2,1,1,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int16,264,64,1,0,0,0,4,4,3,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,cint32,64,12,1,0,0,0,17,1,1,0,0,0,1,2,,1,1,1,62477.0,624.0,20969.59,62452.57,624.37,20884.3,13056.0,1250.0,14.0,1.0,1.0,3.0,75097.0,1328
matrix_vector_mul,cfloat,cfloat,12,8,1,0,0,0,57,2,3,0,0,0,1,1,,1,1,0,4099.0,3740.0,2252.8,4099.2,3741.79,1462.4,899.0,7608.45,33.0,6.0,6.0,12.0,133695.0,1726 1818 1726 1818 1726 1818
matrix_vector_mul,int16,int16,112,832,1,0,0,0,2,1,7,0,0,0,1,2,,1,1,1,39548.0,13929.0,13435.2,39498.28,13929.68,13379.2,3386.0,68800.94,77.0,7.0,7.0,14.0,435603.0,1376 1376 1376 1376 1376 1376 1376
matrix_vector_mul,int16,cint16,416,88,1,0,0,0,3,1,13,1,0,0,1,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int32,48,4600,1,0,0,0,2,5,6,0,0,0,1,22,,1,1,1,72183.0,22857.0,34584.0,71891.54,22823.24,19320.0,10681.0,53199.69,342.0,30.0,30.0,66.0,2276160.0,1354 1354 1428 1354 1320 1354 1354 1428 1354 1320 1354 1354 1428 1354 1320 1354 1354 1428 1354 1320 1354 1354 1428 1354 1320 1354 1354 1428 1354 1320
matrix_vector_mul,int16,int16,704,64,1,0,0,0,2,2,4,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,float,288,168,1,0,0,0,1,3,4,1,0,0,1,1,,1,1,1,4070.0,50823.0,1217.59,4048.8,50054.4,952.0,1163.0,52003.43,96.0,12.0,12.0,24.0,424492.0,1724 1772 1868 1724 1772 1868 1724 1772 1868 1724 1772 1868
matrix_vector_mul,cfloat,cfloat,52,40,1,0,0,0,22,2,13,1,0,0,1,2,,1,1,1,50806.0,2789.0,18067.2,50760.68,2758.1,16402.4,20790.0,2751.32,195.0,26.0,26.0,52.0,997282.0,1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048 1968 2048
matrix_vector_mul,cint32,cint32,12,180,1,0,0,0,2,5,1,0,0,0,1,22,,1,1,1,4706.0,3125.0,2928.0,4705.6,3124.99,1382.4,1698.0,3180.21,27.0,5.0,5.0,9.0,86388.0,1178 1178 1178 1178 1226
matrix_vector_mul,cfloat,float,1480,40,1,0,0,0,3,5,10,0,0,0,1,22,,1,1,0,312939.0,4557.0,45896.0,313566.57,4557.42,38969.82,48766.0,4552.53,506.0,50.0,50.0,83.0,3046200.0,2682 2682 2714 2730 2682 2714 2730 2682 2682 2730 2682 2682 2714 2714 2682 2682 2682 2682 2682 2682 2730 2714 2730 2682 2730 2682 2682 2682 2714 2682 2682 2730 2714 2682 2682 2682 2730 2682 2714 2730 2682 2682 2714 2730 2682 2682 2682 2682 2682 2714
matrix_vector_mul,int32,cint32,32,20,1,0,0,0,41,1,2,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int16,528,32,1,0,0,0,2,1,3,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,cfloat,8,48,1,0,0,0,2,6,1,1,1,0,2,1,,1,1,1,1234.0,3059.0,584.0,1215.2,2962.96,251.2,350.0,2742.85,24.0,6.0,6.0,9.0,21030.0,2350 2010 2010 2010 2010 2042
matrix_vector_mul,float,cfloat,7488,12,1,0,0,0,2,3,6,1,1,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,cfloat,72,48,1,0,0,0,2,2,9,0,0,0,1,1,,1,1,1,1018.0,22296.0,699.2,1017.6,22268.04,310.4,329.0,26261.39,99.0,18.0,18.0,36.0,111384.0,2068 2134 2068 2134 2068 2134 2068 2134 2068 2134 2068 2134 2068 2134 2068 2134 2068 2134
matrix_vector_mul,cint32,cint16,8,264,1,0,0,0,8,3,2,0,0,0,1,2,,1,1,1,13380.0,3747.0,6352.0,13380.8,3747.33,4508.8,2204.0,9582.57,56.0,6.0,6.0,12.0,318320.0,1088 1120 1168 1088 1120 1168
matrix_vector_mul,float,float,72,1040,1,0,0,0,4,10,9,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,cint32,736,16,1,0,0,0,9,2,2,0,0,0,1,2,,1,1,1,65916.0,4824.0,22040.0,65904.91,4823.95,21957.53,14193.0,9334.17,52.0,4.0,4.0,8.0,331356.0,1184 1296 1184 1296
matrix_vector_mul,cint32,cint32,96,80,1,0,0,0,10,10,2,1,0,0,1,22,,1,1,1,11480.0,20447.0,4195.2,11564.11,20491.61,3748.8,4675.0,20556.74,208.0,20.0,20.0,34.0,1314328.0,1406 1406 1406 1406 1406 1406 1406 1454 1400 1406 1406 1406 1406 1406 1406 1406 1406 1454 1400 1406
matrix_vector_mul,int16,cint32,416,20,1,0,0,0,3,5,13,1,1,1,1,1,,1,1,1,1329.0,96744.0,94.4,1322.66,97153.94,-1.0,303.0,103654.48,260.0,65.0,65.0,108.0,244543.0,1730 1858 1674 1858 1730 1730 1730 1730 1730 1730 1858 1674 1674 1858 1730 1730 1674 1730 1730 1730 1730 1858 1674 1674 1858 1730 1730 1730 1730 1730 1730 1858 1674 1730 1858 1674 1730 1730 1730 1730 1730 1730 1674 1858 1674 1858 1730 1730 1730 1730 1730 1730 1730 1858 1674 1858 1730 1730 1730 1658 1730 1858 1674 1730 1730
matrix_vector_mul,cint16,cint32,72,808,1,0,0,0,5,2,9,0,0,0,1,2,,1,1,1,46723.0,17908.0,16969.59,46528.98,17872.94,16242.4,4200.0,86571.42,243.0,18.0,18.0,36.0,1790604.0,976 1072 976 1072 976 1072 976 1072 976 1072 976 1072 976 1072 976 1072 976 1072
matrix_vector_mul,int16,cint32,400,340,1,0,0,0,1,5,1,0,0,0,1,22,,1,1,1,63250.0,6608.0,21419.2,63080.11,6608.61,20510.76,12223.0,13908.2,50.0,5.0,5.0,10.0,294969.0,954 972 972 972 1046
matrix_vector_mul,float,float,272,16,1,0,0,0,4,2,2,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,float,180,24,1,0,0,0,3,1,5,0,0,0,1,1,,1,1,1,15788.0,2462.0,5302.4,15782.4,2463.15,5255.63,1354.0,11964.54,35.0,5.0,5.0,10.0,126295.0,2342 2342 2342 2342 2342
matrix_vector_mul,cint32,int32,44,16,1,0,0,0,23,2,11,1,0,0,1,22,,1,1,1,4854.0,10069.0,1873.6,4899.31,10072.51,1607.2,1965.0,10300.25,126.0,22.0,22.0,42.0,356576.0,1308 1244 1308 1244 1308 1244 1308 1244 1308 1244 1308 1244 1308 1244 1308 1308 1244 1244 1308 1308 1244 1244
matrix_vector_mul,cint16,int16,8,112,1,0,0,0,3,7,1,1,1,0,1,1,,1,1,1,490.0,26880.0,200.0,479.6,25237.44,99.6,112.0,30000.0,28.0,7.0,7.0,12.0,37073.0,1752 1816 1816 1816 1816 1816 1814
matrix_vector_mul,int16,cint32,11392,8,1,0,0,0,1,2,4,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int16,1280,384,1,0,0,0,1,6,5,1,1,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int16,96,32,1,0,0,0,2,1,6,1,1,1,2,1,,1,1,1,1411.0,16560.0,105.6,1412.0,16592.66,370.66,419.0,18329.35,24.0,6.0,6.0,6.0,62508.0,2476 2476 2476 2476 2476 2476
matrix_vector_mul,cint32,cint16,8,816,1,0,0,0,1,1,2,1,0,0,1,22,,1,1,1,4804.0,3612.0,2468.8,4826.97,3636.19,1791.63,2184.0,3736.26,20.0,2.0,2.0,2.0,122090.0,1038 1038
matrix_vector_mul,cint32,int16,576,32,1,0,0,0,2,2,6,1,0,0,1,2,,1,1,1,11202.0,20122.0,1683.2,11357.92,23145.81,-1.0,1935.0,23813.95,114.0,12.0,12.0,24.0,636204.0,1632 1712 1632 1712 1632 1712 1632 1712 1632 1712 1632 1712
matrix_vector_mul,int16,cint16,7680,80,1,0,0,0,1,10,5,1,1,0,1,22,,1,1,1,-1.0,-1.0,393.6,-1.0,211620.23,6.4,3642.0,211105.0,386.0,50.0,50.0,77.0,2568970.0,1170 1122 1170 1170 1122 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1290 1156 1170 1170 1290 1170 1170 1122 1170 1170 1122 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1290 1170 1290 1170 1122 1170 1170 1170 1170 1170 1170 1170 1170 1290
matrix_vector_mul,int16,cint32,32,20,1,0,0,0,2,5,2,1,1,0,1,1,,1,1,1,580.0,10578.0,139.19,578.4,10526.31,120.53,123.0,13008.13,40.0,10.0,10.0,20.0,27372.0,1852 1876 1876 1876 1926 1852 1876 1876 1876 1926
matrix_vector_mul,cint32,int16,12,80,1,0,0,0,5,1,3,0,0,0,1,22,,1,1,1,7620.0,1875.0,3537.6,7621.53,1875.07,2560.0,1127.0,5323.86,27.0,3.0,3.0,6.0,89235.0,1080 1080 1080
matrix_vector_mul,int16,cint16,448,192,1,0,0,0,6,8,2,0,0,0,1,2,,1,1,1,98515.0,15962.0,33944.0,98505.25,15962.78,32320.49,24374.0,26467.54,178.0,16.0,16.0,32.0,1107234.0,1376 1376 1376 1376 1376 1376 1376 1440 1376 1376 1376 1376 1376 1376 1376 1440
matrix_vector_mul,cint32,cint32,24,72,1,0,0,0,120,9,6,1,0,0,1,2,,1,1,1,5990.0,87976.0,4211.2,5956.8,87382.03,2356.4,2955.0,88464.16,601.0,54.0,54.0,83.0,4311948.0,1328 1296 1296 1328 1296 1296 1280 1296 1248 1296 1296 1296 1296 1248 1248 1296 1296 1296 1296 1296 1296 1328 1296 1296 1280 1296 1296 1296 1296 1296 1328 1328 1296 1296 1296 1296 1296 1248 1296 1296 1296 1296 1248 1296 1296 1296 1248 1296 1296 1296 1328 1280 1296 1296
matrix_vector_mul,int32,int16,64,128,1,0,0,0,1,2,8,1,1,1,2,1,,1,1,1,1102.0,41165.0,323.2,1098.4,40774.24,198.4,232.0,44329.0,64.0,16.0,16.0,32.0,101144.0,2404 2498 2404 2498 2404 2498 2404 2498 2404 2498 2404 2498 2404 2498 2404 2498
matrix_vector_mul,cfloat,cfloat,8,44,1,0,0,0,1,11,2,1,0,0,1,2,,1,1,1,6481.0,1637.0,2019.2,6403.2,1535.4,214.93,493.0,892.49,106.0,22.0,22.0,42.0,61116.0,1920 1920 1920 1920 1920 1920 1920 1920 1952 1872 1920 1920 1920 1920 1920 1920 1920 1920 1920 1952 1872 1920
matrix_vector_mul,cint16,cint16,80,768,1,0,0,0,2,3,5,1,0,0,1,2,,1,1,1,5860.0,70136.0,3046.4,5829.12,69565.21,1751.2,2274.0,67546.17,170.0,15.0,15.0,30.0,1078740.0,1216 1280 1328 1216 1280 1328 1216 1280 1328 1216 1280 1328 1216 1280 1328
matrix_vector_mul,int32,int32,120,48,1,0,0,0,2,2,3,1,0,0,1,1,,1,1,1,1272.0,36687.0,388.8,1268.8,36815.42,308.8,332.0,43373.49,39.0,6.0,6.0,12.0,109725.0,2138 2306 2138 2306 2138 2306
matrix_vector_mul,cint32,cint16,20,48,1,0,0,0,5,2,1,0,0,0,1,22,,1,1,1,15336.0,1250.0,5491.2,15336.0,1250.0,3840.0,1969.0,3047.23,20.0,2.0,2.0,5.0,84768.0,1074 1122
matrix_vector_mul,cint16,cint16,16,24,1,0,0,0,7,3,2,1,0,0,1,1,,1,1,1,561.0,19764.0,227.2,558.0,-1.0,138.13,115.0,29217.39,24.0,6.0,6.0,12.0,38428.0,1724 1692 1904 1724 1692 1904
matrix_vector_mul,cint16,cint32,8,72,1,0,0,0,47,3,1,0,0,0,1,2,,1,1,1,27803.0,2768.0,9910.4,27803.56,2768.89,9777.2,3176.0,10654.91,31.0,3.0,3.0,6.0,175035.0,976 1024 1072
matrix_vector_mul,cint16,int16,16,128,1,0,0,0,4,8,2,1,1,0,2,1,,1,1,1,450.0,70620.0,224.0,440.32,67753.38,115.84,136.0,80629.92,56.0,16.0,16.0,22.0,101122.0,1816 1816 1816 1816 1816 1816 1836 1752 1816 1816 1816 1816 1816 1816 1836 1752
matrix_vector_mul,float,cfloat,96,12,1,0,0,0,1,3,6,1,1,1,2,1,,1,1,1,1985.0,14048.0,118.4,1968.8,10060.36,-1.0,111.0,14117.64,72.0,18.0,18.0,36.0,53892.0,1764 1766 1820 1764 1766 1820 1764 1766 1820 1764 1766 1820 1764 1766 1820 1764 1766 1820
matrix_vector_mul,cint32,cint32,52,48,1,0,0,0,1,3,13,1,1,1,2,1,,1,1,1,714.0,19809.0,235.2,712.8,19605.78,126.93,146.0,21369.86,156.0,39.0,39.0,90.0,126763.0,2078 2118 2042 2078 2118 2042 2118 2078 2078 2118 2042 2042 2078 2118 2042 2078 2118 2042 2078 2118 2042 2078 2118 2042 2078 2118 2042 2078 2118 2042 2078 2118 2118 2078 2026 2118 2078 2042 2042
matrix_vector_mul,int16,int16,80,160,1,0,0,0,1,10,1,0,0,0,1,2,,1,1,1,6143.0,24854.0,1203.2,6167.2,24844.72,515.2,623.0,25682.18,46.0,10.0,10.0,20.0,74044.0,1328 1328 1328 1328 1328 1328 1328 1328 1376 1264
matrix_vector_mul,cint16,int16,16,160,1,0,0,0,7,5,1,0,0,0,1,1,,1,1,1,8739.0,6241.0,3646.4,8739.2,6243.03,2870.4,878.0,25512.52,34.0,5.0,5.0,10.0,159832.0,2496 2560 2560 2560 2610
matrix_vector_mul,cint32,cint32,260,12,1,0,0,0,5,1,5,1,0,0,1,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,cint32,104,64,1,0,0,0,33,4,13,0,0,0,1,22,,1,1,1,11222.0,58246.0,7483.2,11208.24,58273.2,3753.73,4694.0,58504.15,453.0,52.0,52.0,85.0,2366936.0,1284 1242 1242 1220 1242 1220 1284 1242 1284 1242 1242 1220 1242 1220 1284 1242 1284 1242 1242 1220 1220 1242 1220 1284 1242 1284 1242 1242 1220 1242 1220 1284 1242 1284 1242 1242 1220 1242 1284 1242 1220 1242 1284 1242 1284 1242 1220 1242 1242 1220 1284 1242
matrix_vector_mul,int16,cint16,704,288,1,0,0,0,3,2,11,0,0,0,1,22,,1,1,1,42044.0,43400.0,14360.0,42019.65,43400.89,13988.18,3754.0,202535.96,231.0,22.0,22.0,45.0,1358368.0,1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064 1148 1064
matrix_vector_mul,int16,int32,176,16,1,0,0,0,1,2,1,0,0,0,1,1,,1,1,1,5688.0,4957.0,848.0,5717.48,4971.76,566.72,260.0,13538.46,10.0,2.0,2.0,4.0,17237.0,1804 1920
matrix_vector_mul,cfloat,cfloat,1352,128,1,0,0,0,1,8,13,1,1,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,cfloat,640,32,1,0,0,0,4,8,5,1,1,1,2,1,,1,1,1,6560.0,46466.0,252.8,6536.8,46060.92,1763.2,2218.0,46209.38,160.0,40.0,40.0,78.0,754640.0,1884 1762 1802 1802 1802 1802 1802 1802 1884 1762 1802 1802 1802 1802 1802 1802 1884 1762 1802 1802 1802 1802 1802 1802 1884 1868 1802 1762 1802 1802 1802 1802 1802 1762 1802 1802 1802 1802 1802 1802
matrix_vector_mul,int16,cint16,720,64,1,0,0,0,8,4,3,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int16,16,64,1,0,0,0,25,2,2,0,0,0,1,22,,1,1,1,42569.0,1803.0,14376.0,42485.14,1802.81,14166.64,4997.0,6403.84,40.0,4.0,4.0,8.0,232896.0,1070 1152 1070 1152
matrix_vector_mul,cint16,cint32,112,36,1,0,0,0,1,9,7,1,1,1,2,1,,1,1,1,2401.0,1008000.0,217.6,2357.6,44210.52,3.2,110.0,47102.8,252.0,63.0,63.0,99.0,172501.0,1612 1612 1642 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1642 1612 1612 1642 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1642 1612 1612 1642 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1652 1642 1612 1652 1652 1652 1652 1642
matrix_vector_mul,int32,int32,24,128,1,0,0,0,60,8,3,0,0,0,1,1,,1,1,1,20739.0,25956.0,7276.8,20682.28,25957.63,7100.8,1174.0,196587.03,159.0,24.0,24.0,42.0,986379.0,1820 1852 1852 1852 1852 1852 1852 1952 1820 1852 1852 1852 1852 1852 1852 1952 1820 1852 1852 1852 1852 1852 1852 1952
matrix_vector_mul,int32,cint32,432,16,1,0,0,0,13,2,9,0,0,0,1,22,,1,1,1,15781.0,17151.0,9334.4,15782.27,17155.42,5237.86,6514.0,17242.86,153.0,18.0,18.0,42.0,878670.0,1318 1250 1318 1250 1318 1250 1318 1250 1318 1250 1318 1250 1318 1250 1318 1250 1318 1250
matrix_vector_mul,cint16,cint16,5016,16,0,0,0,0,1,1,11,0,0,0,1,2,,1,1,1,40898.0,13740.0,7483.2,41053.44,13738.7,5841.6,1960.0,51183.67,132.0,11.0,11.0,22.0,707784.0,1376 1376 1376 1376 1376 1376 1376 1376 1376 1376 1376
matrix_vector_mul,cfloat,cfloat,8,24,1,0,0,0,7,2,1,1,0,0,1,1,,1,1,1,2422.0,1716.0,998.4,2394.23,1688.68,781.6,928.0,1810.34,12.0,2.0,2.0,4.0,30045.0,2152 2314
matrix_vector_mul,cfloat,cfloat,280,8,1,0,0,0,24,2,7,1,0,0,1,2,,1,1,0,163897.0,985.0,54966.4,163950.97,984.85,54581.9,68172.0,985.74,175.0,14.0,14.0,28.0,1023526.0,2256 2352 2256 2352 2256 2352 2256 2352 2256 2352 2256 2352 2256 2352
matrix_vector_mul,cint32,cint32,28,8,1,0,0,0,1,2,7,1,1,0,1,22,,1,1,1,-1.0,-1.0,116.8,-1.0,3043.47,6.4,59.0,4745.76,56.0,14.0,14.0,21.0,34818.0,890 976 890 976 890 976 890 976 890 976 890 976 890 976
matrix_vector_mul,int16,cint32,4160,32,1,0,0,0,8,4,10,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,cint32,160,8,1,0,0,0,10,2,10,1,0,0,1,22,,1,1,1,1857.0,27765.0,587.2,1858.8,27846.91,459.73,526.0,30710.17,112.0,20.0,20.0,38.0,134220.0,956 1038 956 1038 956 1038 956 1038 1038 956 956 1038 956 1038 956 1038 956 1038 1038 956
matrix_vector_mul,float,cfloat,1376,24,1,0,0,0,2,6,2,0,0,0,1,1,,1,1,1,54206.0,7345.0,9163.2,54172.36,7340.58,8985.76,5717.0,14441.14,74.0,12.0,12.0,24.0,336400.0,2132 2204 2204 2204 2204 2296 2132 2204 2204 2204 2204 2296
matrix_vector_mul,cint32,int16,8,8192,1,0,0,0,2,8,2,0,0,0,1,2,,1,1,0,25018.0,33149.0,18508.8,24923.42,33034.03,3951.5,5986.0,27370.53,176.0,16.0,16.0,34.0,1214972.0,1232 1248 1248 1248 1248 1248 1248 1312 1232 1248 1248 1248 1248 1248 1248 1312
matrix_vector_mul,cint16,int16,640,96,1,0,0,0,2,1,8,0,0,0,1,2,,1,1,1,57183.0,6445.0,19118.4,57175.88,6445.9,19056.24,8443.0,18192.58,96.0,8.0,8.0,16.0,525512.0,1328 1328 1328 1328 1328 1328 1328 1328
matrix_vector_mul,int16,int32,128,24,1,0,0,0,1,1,8,1,1,0,2,1,,1,1,1,409.0,24774.0,80.0,409.6,25075.67,122.4,112.0,34594.59,32.0,8.0,8.0,8.0,30080.0,2152 2152 2152 2152 2152 2152 2152 2152
matrix_vector_mul,int32,cint32,88,28,1,0,0,0,1,7,1,1,1,0,1,22,,1,1,1,-1.0,-1.0,369.6,-1.0,3904.38,6.4,789.0,3903.67,28.0,7.0,7.0,14.0,35298.0,1166 1188 1188 1188 1188 1188 1178
matrix_vector_mul,cfloat,cfloat,28,16,1,0,0,0,19,4,1,0,0,0,1,1,,1,1,1,14690.0,1742.0,4982.39,14669.37,1741.97,4872.73,1822.0,5839.73,23.0,4.0,4.0,7.0,90345.0,1748 1764 1764 1876
matrix_vector_mul,float,cfloat,64,88,1,0,0,0,12,2,4,0,0,0,1,22,,1,1,0,151386.0,1350.0,51969.6,151262.85,1349.82,49994.21,54319.0,1555.25,68.0,8.0,8.0,20.0,370052.0,1682 1752 1682 1752 1682 1752 1682 1752
matrix_vector_mul,cint32,int32,8,208,1,0,0,0,12,13,2,0,0,0,1,2,,1,1,1,5423.0,14396.0,3940.8,5395.32,14342.63,1387.6,1799.0,13874.37,127.0,26.0,26.0,45.0,417876.0,1296 1296 1296 1296 1296 1296 1360 1248 1296 1296 1296 1296 1296 1296 1296 1296 1296 1296 1296 1360 1296 1248 1296 1296 1296 1296
matrix_vector_mul,cint16,cint32,264,88,1,0,0,0,2,2,3,0,0,0,1,2,,1,1,1,18693.0,7495.0,8240.0,18692.8,7496.12,6198.4,2452.0,23686.78,69.0,6.0,6.0,12.0,401796.0,1248 1376 1248 1376 1248 1376
matrix_vector_mul,cint32,cint16,4360,48,1,0,0,0,1,3,10,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int32,136,400,1,0,0,0,1,5,2,0,0,0,1,2,,1,1,1,55608.0,3050.0,19996.8,55602.4,3050.96,17824.36,11539.0,5893.05,92.0,10.0,10.0,22.0,465684.0,1264 1296 1296 1296 1344 1264 1296 1296 1296 1344
matrix_vector_mul,int16,int32,2560,8,1,0,0,0,3,1,4,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint32,4,520,1,0,0,0,11,10,1,0,0,0,1,2,,1,1,1,11454.0,6244.0,6683.2,11454.4,6244.54,3664.0,3675.0,7782.31,90.0,10.0,10.0,20.0,480238.0,1184 1184 1184 1184 1184 1184 1184 1184 1248 1152
matrix_vector_mul,cfloat,float,12,64,1,0,0,0,2,4,3,1,1,0,1,22,,1,1,1,8494.0,1080.0,2825.6,8480.0,1073.31,1421.33,2076.0,924.85,48.0,12.0,12.0,18.0,54387.0,2534 2566 2566 2594 2534 2566 2566 2594 2534 2566 2566 2594
matrix_vector_mul,int16,cint16,16,9680,1,0,0,0,1,5,1,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint32,48,4,1,0,0,0,13,1,4,0,0,0,1,1,,1,1,1,2984.0,2496.0,1755.2,2982.52,2491.75,1001.6,855.0,3649.12,28.0,4.0,4.0,8.0,62132.0,1846 1846 1846 1846
matrix_vector_mul,int16,cint32,384,44,1,0,0,0,6,11,4,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
