UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DATA_OUT_TYPE,COEFF_TYPE,FIR_LEN,SHIFT,SAT_MODE,ROUND_MODE,INPUT_WINDOW_VSIZE,CASC_LEN,DUAL_IP,USE_COEFF_RELOAD,NUM_OUTPUTS,UUT_SSR,PORT_API,INTERPOLATE_FACTOR,DECIMATE_FACTOR,UUT_PARA_DECI_POLY,UUT_PARA_INTERP_POLY,UPSHIFT_CT,SINGLE_BUF,COMPILE,SIM,FUNC,Latency_last (ns),Throughput_last (MSa/s),Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
fir_sr_asym,1,cint32,cint32,cint32,26,0,0,0,32,9,1,0,2,2,1,1,1,1,1,0,0,1,1,1,890.0,484.0,190.4,884.8,507.94,-1.0,85.0,470.58,36.0,36.0,36.0,86.0,156444.0,1762 1602 1618 1618 1382 1382 1778 1794 1826 1858 1602 1602 1618 1618 1434 1818 1826 1858 1762 1602 1618 1618 1382 1382 1794 1826 1858 1762 1602 1618 1618 1382 1434 1818 1826 1858
fir_sr_asym,22,float,float,float,18,0,0,0,15488,10,0,0,1,1,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,77,0,0,0,48,10,0,1,2,1,0,1,1,1,1,0,0,1,1,1,1634.0,130.0,632.0,1633.6,130.43,368.0,480.0,125.0,26.0,10.0,10.0,20.0,42288.0,2892 2348 2348 2348 2348 2348 2348 2284 2284 2302
fir_sr_asym,2,int16,int16,int16,247,0,0,0,21376,2,0,0,2,1,0,1,1,1,1,0,0,1,1,1,113808.0,349.0,61169.6,113804.05,349.8,61104.34,65891.0,405.51,26.0,2.0,2.0,4.0,179376.0,2960 3632
fir_sr_asym,2,int16,int16,int32,33,0,0,0,12104,6,0,0,2,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,130,0,0,0,520,3,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int16,int16,int32,245,0,0,0,9472,1,0,0,2,1,0,1,1,1,1,0,0,1,1,1,227457.0,122.0,89651.2,228082.51,122.93,77049.6,96224.0,123.04,19.0,1.0,1.0,4.0,120637.0,4048
fir_sr_asym,1,cint32,cint32,cint16,328,0,0,0,32,9,0,1,1,8,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int32,int32,int16,100,0,0,0,240,1,0,1,1,10,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int32,int32,int32,41,0,0,0,1792,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18720.0,267.0,8411.2,18807.54,267.12,6730.58,8309.0,269.58,8.0,1.0,1.0,2.0,32677.0,2416
fir_sr_asym,1,cint16,cint16,cint32,215,0,0,0,20,2,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,cint16,cint16,int16,1434,0,0,0,1920,6,0,1,1,6,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,cint16,70,0,0,0,16,1,0,1,1,2,0,1,1,1,1,0,0,1,1,1,3763.0,23.0,532.79,3827.36,30.08,-1.0,593.0,33.72,17.0,4.0,4.0,8.0,17686.0,3142 2948 3142 2908
fir_sr_asym,22,int32,int32,int16,328,0,0,0,37120,10,0,1,1,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int16,int16,int32,7,0,0,0,48,5,0,0,1,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,int32,18,0,0,0,384,1,1,1,2,3,1,1,1,1,1,0,0,1,1,1,1117.0,1315.0,155.19,1116.0,1307.4,293.33,368.0,1315.06,18.0,9.0,9.0,18.0,28068.0,2422 2406 2710 2422 2406 2710 2422 2406 2710
fir_sr_asym,1,int32,int32,int32,128,0,0,0,3008,6,1,1,2,2,1,1,1,1,1,0,0,1,1,1,939.0,1446.0,435.2,939.2,1443.33,2080.0,2633.0,1428.02,30.0,24.0,24.0,48.0,86394.0,3698 3682 3138 3250 3266 2832 3506 3682 3138 3250 3266 2722 3698 3682 3138 3250 3266 2818 3474 3682 3138 3250 3234 2708
fir_sr_asym,1,cint32,cint32,int32,5,0,0,0,640,1,0,0,1,5,1,1,1,1,1,0,0,1,1,1,426.0,1818.0,155.19,425.6,1814.34,352.73,445.0,1818.18,25.0,25.0,25.0,58.0,75135.0,1510 1542 1542 1542 1686 1510 1542 1542 1542 1686 1510 1542 1542 1542 1686 1510 1542 1542 1542 1686 1510 1542 1542 1542 1686
fir_sr_asym,2,cint32,cint32,cint16,26,0,0,0,8,4,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int16,int16,int32,110,0,0,0,168,2,0,0,1,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,1320,0,0,0,432,10,0,1,1,6,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int32,int32,int16,7,0,0,0,1472,2,0,1,2,1,0,1,1,1,1,0,0,1,1,1,3928.0,995.0,2147.19,3948.45,997.21,1476.4,1852.0,993.52,12.0,2.0,2.0,4.0,46681.0,1868 1832
fir_sr_asym,1,int16,int16,int16,12,0,0,0,11808,2,0,0,1,6,0,1,1,1,1,0,0,1,1,1,1645.0,14909.0,1568.0,1624.6,14879.03,791.2,1052.0,18066.09,192.0,72.0,72.0,135.0,655506.0,1710 1694 1710 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1846 1846 1846 1846 1846 1846 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1638 1638 1638 1814 1814 1814 1710 1710 1710
fir_sr_asym,1,int16,int16,int16,217,0,0,0,41856,4,1,0,2,1,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,104,0,0,0,4096,2,1,0,2,8,1,1,1,1,1,0,0,1,1,1,1491.0,8175.0,438.4,1491.32,8165.32,500.93,679.0,7781.15,128.0,128.0,128.0,323.0,441568.0,2406 2210 2406 2406 2210 2006 2210 2210 2406 2210 2406 2406 2210 2006 2210 2210 2406 2210 2406 2406 2210 2006 2210 2210 2406 2210 2406 2406 2658 1878 2658 2658 1878 2658 1878 2658 2210 2006 2210 2406 2006 2210 2006 2210 2210 2006 2210 2406 2006 2210 2006 2210 1878 2658 1878 1878 2210 2006 2210 2406 2006 2210 2006 2210 2210 2006 2210 2406 2006 2210 2006 2210 2210 2006 2210 2406 2006 2210 2406 2210 2210 2006 2210 2406 2006 2210 2406 2210 2210 2006 2210 2406 2406 2210 2406 2210 2210 2406 2210 2210 2658 1878 2658 1878 2006 2210 2006 2006 2210 2406 2210 2210 2006 2210 2406 2006 2210 2006 2210 2210 2406 2210 2406 2006 2210 2006 2210 2210
fir_sr_asym,2,int16,int16,int32,1533,0,0,0,31968,2,0,0,1,3,0,1,1,1,1,0,0,1,1,1,277877.0,341.0,135774.4,277876.06,341.64,93572.0,117025.0,341.46,135.0,18.0,18.0,47.0,949089.0,4192 3888 4224 3888 4224 4000 4192 3888 4224 3888 4208 3984 4192 3888 4208 3888 4208 3984
fir_sr_asym,22,int16,int16,int16,1074,0,0,0,64,3,0,0,1,2,0,1,1,1,1,0,0,1,1,1,6077.0,151.0,17136.0,6076.26,151.21,423.2,541.0,148.14,30.0,12.0,12.0,21.0,92182.0,2338 2142 2142 2362 2126 2174 2338 2142 2142 2350 2126 2090
fir_sr_asym,1,cint32,cint32,cint32,145,0,0,0,160,6,1,0,2,5,1,1,1,1,1,0,0,1,1,1,1813.0,855.0,345.6,1803.91,854.7,187.2,312.0,643.08,150.0,150.0,150.0,190.0,819010.0,2214 1970 2214 2214 1970 2182 2390 2182 2182 2326 1936 2214 1936 1936 2214 2214 1936 2214 2214 1936 2390 2182 2326 2390 2182 2086 2214 2086 2086 2152 2214 2086 2152 2214 2086 2182 2390 2182 2182 2326 1936 2214 1936 1936 2214 2214 1936 2214 2214 1936 2390 2182 2326 2326 2182 2390 2182 2390 2390 2182 2086 2214 2086 2086 2214 2214 2086 2152 2152 2086 2182 2390 2182 2182 2390 1936 2214 1936 1936 2214 2214 1936 2214 2214 1936 2390 2182 2326 2326 2182 2086 2214 2086 2086 2214 2214 2086 2152 2152 2086 2182 2390 2182 2182 2390 1970 2214 1970 1970 2214 2086 2152 2086 2086 2152 2214 2086 2214 2214 2086 2182 2326 2182 2182 2326 1936 2214 1936 1936 2214 2214 1936 2214 2214 1936 2390 2182 2326 2390 2182 2086 2214 2086 2086 2152 2214 2086 2152 2214 2086
fir_sr_asym,2,int16,int16,int16,1225,0,0,0,160,1,0,1,1,5,0,1,1,1,1,0,0,1,1,1,10045.0,176.0,2689.6,10044.79,176.99,904.0,1341.0,155.76,90.0,25.0,25.0,67.0,188940.0,2752 2752 2768 2896 2752 2752 2768 2768 2896 2768 2768 2752 2768 2896 2752 2768 2752 2752 2896 2752 2752 2752 2768 2896 2736
fir_sr_asym,1,cint32,cint32,int32,9,0,0,0,1824,3,1,0,2,3,1,1,1,1,1,0,0,1,1,1,466.0,1963.0,209.6,466.34,1963.93,928.8,1169.0,1950.38,27.0,27.0,27.0,72.0,81927.0,1502 1534 1534 1534 1534 1534 1534 1534 1642 1502 1534 1534 1534 1534 1534 1534 1534 1642 1502 1534 1534 1534 1534 1534 1534 1534 1642
fir_sr_asym,1,int16,int16,int32,102,0,0,0,20352,3,1,1,2,6,1,1,1,1,1,0,0,1,1,1,1505.0,6820.0,440.0,1506.28,6822.46,2983.2,3793.0,6748.01,124.0,108.0,108.0,272.0,370578.0,2518 2950 2518 2950 2518 2950 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2498 2950 2518 2950 2518 2950 2550 2550 2550 2822 3258 2822 3258 2822 3258 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2518 2950 2518 2950 2498 2950 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550 2822 3242 2822 3242 2826 3258 2550 2550 2550 2518 2950 2518 2950 2518 2950 2550 2550 2550
fir_sr_asym,1,cint16,cint16,int16,429,0,0,0,704,3,1,1,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,int16,52,0,0,0,128,1,1,0,2,4,1,1,1,1,1,0,0,1,1,1,821.0,4571.0,97.6,805.6,2162.16,-1.0,71.0,2285.71,16.0,16.0,16.0,32.0,41920.0,1536 1568 1568 1600 1536 1568 1568 1600 1536 1568 1568 1600 1536 1568 1568 1600
fir_sr_asym,1,cint16,cint16,cint16,10,0,0,0,9792,1,0,1,1,2,1,1,1,1,1,0,0,1,1,1,272.0,2446.0,100.8,272.0,2439.59,4002.77,4998.0,2448.97,10.0,4.0,4.0,8.0,12330.0,2264 2104 2248 2104
fir_sr_asym,1,int32,int32,int16,515,0,0,0,4400,5,0,1,1,5,0,1,1,1,1,0,0,1,1,1,5563.0,2340.0,3406.4,5563.2,2337.62,1879.2,2560.0,2161.1,359.0,125.0,125.0,301.0,1317186.0,3302 2760 3062 2674 2806 2722 2806 2806 2722 2806 2674 3046 3062 2674 2806 2722 2806 2806 2722 2806 2658 3046 2806 2722 3062 2658 2806 2722 2806 2806 2722 2806 2760 3286 2776 2760 2722 2722 3302 2806 2806 2806 2806 2806 2806 3046 3046 2806 2806 2722 2674 2674 2674 2722 2722 3046 2806 2806 2806 2806 2806 2806 3030 3046 2722 2674 2658 2674 2722 2722 3062 2806 2806 2806 2806 2806 2806 3030 3046 2722 2806 2722 2658 2674 2674 2722 2722 3062 2806 2806 2806 2806 2806 2806 3030 3046 2722 2674 2674 2674 2722 2722 3062 2806 2806 2806 2776 2806 2806 2806 2722 3286 3286 2674 3062 3062 2674 2806 2722 2806 2806 2722 2806 2674 3062
fir_sr_asym,1,cint16,cint16,cint16,56,0,0,0,7168,6,1,0,2,4,1,1,1,1,1,0,0,1,1,1,331.0,7799.0,193.6,337.06,7934.48,913.0,1162.0,7737.47,96.0,96.0,96.0,329.0,312720.0,1782 1782 1542 1542 1542 1542 1918 1918 1766 1766 1782 1782 1782 1782 1542 1542 1542 1542 1918 1918 2014 2014 1766 1766 1782 1782 1782 1782 1542 1542 1602 1602 2014 1602 1766 1542 1782 1782 1782 1782 1542 1766 1766 1766 1542 1918 1918 1542 1766 1542 1782 1782 1782 1782 1542 1766 1542 1918 1918 1542 1766 1542 1782 1782 1782 1782 1782 1782 1542 1766 1542 1918 1918 1542 1766 1542 1782 1782 1782 1782 1542 1766 1602 2014 1782 1782 1542 1542 1542 1542 1918 1918 1766 1766 1782 1782
fir_sr_asym,1,int32,int32,int16,474,0,0,0,960,7,1,1,2,3,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,float,float,float,4,0,0,0,3664,2,0,1,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,cint32,143,0,0,0,1936,2,1,0,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,cint32,cint32,int32,142,0,0,0,64640,8,0,0,1,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,cfloat,9,0,0,0,96,1,1,1,2,3,1,1,1,1,1,0,0,1,1,1,6381.0,107.0,622.4,6370.13,105.84,906.2,1096.0,109.78,18.0,9.0,9.0,18.0,39660.0,4172 2348 2336 4188 2348 2336 4188 2348 2336
fir_sr_asym,2,int16,int16,int16,224,0,0,0,6272,1,0,0,1,7,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,cint32,242,0,0,0,20416,3,1,0,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,int16,35,0,0,0,160,2,1,1,2,5,1,1,1,1,1,0,0,1,1,1,3505.0,12307.0,208.0,3424.0,909.09,12.8,238.0,881.05,65.0,50.0,50.0,96.0,128455.0,1972 1684 1726 2010 1758 1726 1726 1758 1758 1764 1726 1758 1758 1726 1764 1758 1758 1726 1684 1954 1972 1972 1972 1726 1726 1764 2010 1758 1758 1726 1764 1726 2010 1758 2010 1726 1726 1726 2010 2010 2010 1726 1726 1726 2010 2010 2010 1726 1684 1684
fir_sr_asym,22,cint16,cint16,int32,16,0,0,0,40,5,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int32,int32,int16,19,0,0,0,16,6,0,0,2,1,0,1,1,1,1,0,0,1,1,1,904.0,210.0,,,,,,,,,,,,
fir_sr_asym,22,int16,int16,int16,35,0,0,0,7840,3,0,0,1,5,0,1,1,1,1,0,0,1,1,1,1336.0,16824.0,1025.59,1344.22,16896.55,465.6,602.0,16387.95,185.0,75.0,75.0,107.0,551475.0,1168 1302 1168 1094 1094 1302 1094 1302 1302 1168 1168 1168 1094 1094 1076 1302 1302 1076 1168 1076 1168 1302 1094 1168 1226 1168 1242 1094 1302 1094 1168 1302 1168 1168 1094 1094 1302 1302 1168 1168 1094 1094 1302 1168 1242 1242 1302 1168 1168 1094 1076 1302 1076 1168 1094 1242 1168 1302 1168 1094 1168 1094 1302 1094 1302 1168 1302 1168 1094 1168 1094 1302 1094 1302 1168
fir_sr_asym,2,cint16,cint16,cint32,4,0,0,0,120,4,0,0,1,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,54,0,0,0,2672,1,0,1,1,2,0,1,1,1,1,0,0,1,1,1,46125.0,170.0,16768.0,46153.82,170.27,15686.27,19542.0,170.91,22.0,4.0,4.0,8.0,80144.0,3168 2928 3152 2896
fir_sr_asym,1,int32,int32,int16,14,0,0,0,49792,10,1,1,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,283,0,0,0,360,2,0,0,1,1,0,1,1,1,1,0,0,1,1,1,71653.0,15.0,34532.8,71652.8,15.12,23808.0,29724.0,15.13,7.0,2.0,2.0,4.0,22800.0,4866 4562
fir_sr_asym,2,int16,int16,int16,76,0,0,0,15712,4,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,153,0,0,0,1344,3,1,1,2,3,1,1,1,1,1,0,0,1,1,1,3568.0,535.0,688.0,3568.26,535.22,2511.04,3190.0,526.64,36.0,27.0,27.0,72.0,109734.0,4940 4964 4260 4484 4964 4260 4484 4948 4150 4940 4948 4262 4484 4964 4260 4484 4964 4154 4940 4964 4260 4484 4948 4262 4484 4964 4154
fir_sr_asym,1,int16,int16,int32,15,0,0,0,12528,3,0,1,1,3,0,1,1,1,1,0,0,1,1,1,20210.0,1740.0,9145.6,20309.14,1740.38,7198.4,9157.0,1710.16,117.0,27.0,27.0,53.0,433782.0,2214 1948 1842 2092 1948 1842 2092 1948 1900 2214 1948 1842 2092 1948 1868 2092 1948 1916 2214 1948 1842 2092 1948 1842 2092 1948 1916
fir_sr_asym,1,cfloat,cfloat,float,407,0,0,0,776,5,0,0,2,1,0,1,1,1,1,0,0,1,1,1,208213.0,11.0,80699.2,208741.6,11.29,68683.2,85815.0,11.3,21.0,5.0,5.0,9.0,115746.0,3872 3648 3616 3712 3904
fir_sr_asym,22,int32,int32,int16,458,0,0,0,16,10,0,1,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,int32,28,0,0,0,64,4,1,1,2,2,1,1,1,1,1,0,0,1,1,1,-1.0,-1.0,284.8,2847.2,402.02,12.8,213.0,380.95,22.0,16.0,16.0,34.0,50034.0,2458 2282 1914 1756 2250 2282 1914 1892 2458 2282 1914 1770 2228 2282 1910 1862
fir_sr_asym,1,cint16,cint16,int32,69,0,0,0,17568,2,1,1,2,3,1,1,1,1,1,0,0,1,1,1,1696.0,1177.0,337.6,1696.68,1175.45,14947.65,18661.0,1177.03,27.0,18.0,18.0,36.0,60909.0,3798 3062 3662 3070 3630 3424 3830 3070 3630 3070 3646 3424 3814 3070 3646 3062 3678 3420
fir_sr_asym,22,cint16,cint16,int16,54,0,0,0,528,1,0,0,1,3,0,1,1,1,1,0,0,1,1,1,1863.0,919.0,790.4,1857.82,919.22,574.4,667.0,995.47,30.0,9.0,9.0,40.0,43818.0,1238 1376 1368 1238 1376 1368 1238 1376 1368
fir_sr_asym,1,cfloat,cfloat,float,711,0,0,0,216,3,0,0,1,1,0,1,1,1,1,0,0,1,1,1,217929.0,3.0,94444.8,217929.6,3.0,71905.6,89846.0,3.0,12.0,3.0,3.0,6.0,62726.0,7906 7660 7692
fir_sr_asym,22,cint16,cint16,cint16,128,0,0,0,10016,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,129899.0,149.0,67296.0,129974.4,149.69,66929.94,78951.0,158.57,20.0,2.0,2.0,5.0,129795.0,3264 1998
fir_sr_asym,1,int16,int16,int16,55,0,0,0,4080,2,0,0,1,5,0,1,1,1,1,0,0,1,1,1,1235.0,9107.0,942.4,1234.05,9107.14,446.76,597.0,8703.07,135.0,50.0,50.0,100.0,272335.0,1890 1890 1630 1838 1630 1838 1630 1838 1630 1838 1748 1630 1890 1630 1838 1630 1838 1630 1838 1614 1838 1748 1838 1890 1630 1838 1630 1838 1614 1838 1614 1838 1748 1630 1890 1630 1838 1614 1838 1614 1838 1614 1838 1748 1838 1630 1838 1630 1838 1764
fir_sr_asym,22,cint16,cint16,int32,13,0,0,0,224,4,0,0,1,1,1,1,1,1,1,0,0,1,1,1,979.0,433.0,348.8,979.2,433.43,516.79,646.0,433.43,4.0,4.0,4.0,22.0,12778.0,1956 1606 1592 2028
fir_sr_asym,1,int32,int32,int16,14,0,0,0,5248,9,1,1,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,cint32,cint32,int32,702,0,0,0,2592,3,0,1,1,6,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,cint32,cint32,int32,299,0,0,0,2080,10,0,0,1,13,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,27,0,0,0,28608,9,1,0,2,3,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,179,0,0,0,72,3,0,1,1,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,cfloat,363,0,0,0,88,1,0,0,1,11,0,1,1,1,1,0,0,1,1,1,3943.0,282.0,20491.2,3942.75,281.96,312.0,464.0,282.77,351.0,121.0,121.0,241.0,1019634.0,3716 3696 3716 3696 3716 3696 3700 3696 3716 3696 3716 3696 3776 3686 3796 3776 3686 3686 3686 3686 3716 3716 3700 3716 3716 3716 3696 3716 3716 3716 3680 3700 3716 3716 3696 3696 3716 3716 3696 3696 3716 3716 3696 3696 3716 3680 3696 3696 3716 3696 3696 3696 3696 3696 3696 3696 3776 3776 3776 3776 3686 3776 3776 3716 3696 3696 3716 3696 3680 3716 3696 3716 3686 3776 3686 3686 3716 3696 3716 3716 3696 3700 3696 3696 3700 3696 3696 3700 3696 3716 3700 3696 3716 3716 3776 3686 3686 3716 3696 3716 3716 3716 3680 3716 3716 3716 3696 3716 3716 3716 3680 3716 3716 3716 3696 3716 3696 3716 3696 3716 3696
fir_sr_asym,22,cint16,cint16,int32,1970,0,0,0,8000,2,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,4,0,0,0,39168,2,1,1,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,cint32,6,0,0,0,1088,8,0,1,1,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,1243,0,0,0,14784,2,1,0,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,cint16,cint16,int16,217,0,0,0,55104,10,0,1,1,7,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,406,0,0,0,112,5,0,1,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,165,0,0,0,80,4,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,44,0,0,0,1408,1,0,0,1,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,cint16,cint16,cint16,33,0,0,0,64384,5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1185.0,380.0,313.6,1185.59,380.83,169001.06,211325.0,380.83,5.0,5.0,5.0,27.0,17254.0,1526 2508 2372 2252 2294
fir_sr_asym,22,cint32,cint32,cint32,169,0,0,0,312,3,0,0,1,13,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,102,0,0,0,6912,3,1,0,2,3,1,1,1,1,1,0,0,1,1,1,347.0,9315.0,120.0,349.01,9305.52,741.94,930.0,9290.32,27.0,27.0,27.0,72.0,75093.0,2200 2168 1832 2136 2168 1832 2136 2168 1864 2200 2168 1832 2136 2168 1832 2136 2168 1864 2200 2168 1832 2136 2168 1832 2136 2168 1864
fir_sr_asym,1,cint32,cint32,cint16,8,0,0,0,896,2,0,0,1,4,1,1,1,1,1,0,0,1,1,1,483.0,1505.0,240.0,483.2,1505.37,595.2,755.0,1495.32,32.0,32.0,32.0,70.0,96144.0,1542 1542 1542 1542 1686 1510 1542 1542 1542 1542 1542 1542 1686 1510 1542 1542 1542 1542 1542 1542 1686 1510 1542 1542 1542 1542 1542 1542 1686 1510 1542 1542
fir_sr_asym,22,cint32,cint32,int16,143,0,0,0,88,1,0,1,1,11,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int32,105,0,0,0,24,6,0,1,1,3,0,1,1,1,1,0,0,1,1,1,3980.0,105.0,769.6,3963.2,105.63,229.33,357.0,84.98,128.0,54.0,54.0,93.0,198489.0,2066 2072 2280 1974 2072 2056 2066 2072 2280 1974 2072 2056 2066 2072 2430 2430 2430 2072 2072 2066 2066 2056 2056 2072 2072 1974 1974 2280 2280 2072 2066 2066 2060 2056 2066 2072 2072 1974 1974 2280 2280 2066 2066 2060 2060 2066 2066 2072 2072 1896 1880 1896 2072 2056
fir_sr_asym,1,float,float,float,88,0,0,0,5632,1,1,1,2,4,1,1,1,1,1,0,0,1,1,1,3343.0,641.0,574.4,3311.54,639.64,8802.85,10985.0,641.57,28.0,16.0,16.0,32.0,61104.0,3426 2930 2898 2866 3422 2898 2898 2866 3378 2898 2898 2898 3378 2898 2930 2866
fir_sr_asym,22,cint32,cint32,cint32,4,0,0,0,1264,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1667.0,123.0,185.6,1672.0,123.22,10257.94,12788.0,123.55,4.0,1.0,1.0,4.0,4238.0,3180
fir_sr_asym,1,cfloat,cfloat,float,1220,0,0,0,20,1,0,1,1,5,0,1,1,1,1,0,0,1,1,1,53061.0,4.0,4316.8,52787.52,4.95,4035.73,5163.0,4.84,121.0,25.0,25.0,49.0,375170.0,5912 5580 5514 5514 5440 5912 5514 5530 5574 5564 5912 5530 5574 5530 5564 5912 5514 5514 5530 5600 5978 5514 5514 5514 5564
fir_sr_asym,22,int16,int16,int16,124,0,0,0,20256,2,0,0,1,1,0,1,1,1,1,0,0,1,1,1,55037.0,687.0,29544.0,55032.53,687.1,29475.42,31826.0,795.57,17.0,2.0,2.0,5.0,128283.0,2016 1882
fir_sr_asym,1,float,float,float,501,0,0,0,96,2,0,0,2,1,0,1,1,1,1,0,0,1,1,1,54362.0,5.0,35940.8,54361.6,5.42,17691.2,22070.0,5.43,11.0,2.0,2.0,4.0,25232.0,8076 8028
fir_sr_asym,1,int32,int32,int32,56,0,0,0,384,6,1,1,2,2,1,1,1,1,1,0,0,1,1,1,1589.0,725.0,360.0,1588.8,725.07,529.6,650.0,738.46,30.0,24.0,24.0,48.0,77562.0,2888 2712 2462 2350 2366 2094 2648 2680 2460 2350 2366 2014 2888 2680 2460 2350 2366 2094 2648 2712 2462 2350 2350 2014
fir_sr_asym,1,cint32,cint32,int32,58,0,0,0,1664,3,1,0,2,2,1,1,1,1,1,0,0,1,1,1,825.0,798.0,196.8,823.36,797.48,2082.97,2601.0,803.08,12.0,12.0,12.0,24.0,40644.0,2484 2644 2260 2516 2644 2328 2484 2644 2260 3060 2644 2328
fir_sr_asym,2,cint16,cint16,int16,29,0,0,0,1832,2,0,1,2,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
